index,회사명,거래소코드,회계년도,상장일,상장폐지일,부실기업1,부실기업2,부실기업,이자보상배율,매출액증가율
4884,(주)에이엔피,15260.0,201212.0,198801.0,,1,0,1,2.46,7.35043514084936
4885,(주)에이엔피,15260.0,201312.0,198801.0,,1,0,1,2.07,12.71622046894102
4886,(주)에이엔피,15260.0,201412.0,198801.0,,1,0,1,2.14,4.150099726731761
4887,(주)에이엔피,15260.0,201512.0,198801.0,,1,0,1,1.93,9.600486326962908
4888,(주)에이엔피,15260.0,201612.0,198801.0,,1,0,1,0.78,-82.1341410617658
4889,(주)에이엔피,15260.0,201712.0,198801.0,,1,0,1,-3.92,-2.3186538525625577
4890,(주)에이엔피,15260.0,201812.0,198801.0,,1,0,1,-1.92,6.5963542514179085
4891,(주)에이엔피,15260.0,201912.0,198801.0,,1,0,1,-2.66,-1.8415861340898287
4892,(주)에이엔피,15260.0,202012.0,198801.0,,1,0,1,-7.19,-22.45108256112121
4893,(주)에이제이에스,13340.0,201112.0,198909.0,2014/09/02,0,0,0,1.39,-10.85139134895618
4894,(주)에이제이에스,13340.0,201212.0,198909.0,2014/09/02,0,0,0,1.07,-11.683820235905015
4895,(주)에이제이에스,13340.0,201312.0,198909.0,2014/09/02,0,0,0,-18.03,-20.77557700568429
4896,(주)에이치비테크놀러지,78150.0,201112.0,200412.0,,0,0,0,2.79,-19.279178321775856
4897,(주)에이치비테크놀러지,78150.0,201212.0,200412.0,,0,0,0,3.79,-33.779412176807675
4898,(주)에이치비테크놀러지,78150.0,201312.0,200412.0,,0,0,0,13.98,332.75887851027875
4899,(주)에이치비테크놀러지,78150.0,201412.0,200412.0,,0,0,0,2.52,-7.6009081423375795
4900,(주)에이치비테크놀러지,78150.0,201512.0,200412.0,,0,0,0,16.56,9.247635738469848
4901,(주)에이치비테크놀러지,78150.0,201612.0,200412.0,,0,0,0,111.95,85.68628908605056
4902,(주)에이치비테크놀러지,78150.0,201712.0,200412.0,,0,0,0,164.72,5.456564692258096
4903,(주)에이치비테크놀러지,78150.0,201812.0,200412.0,,0,0,0,16.94,-3.9663139937132463
4904,(주)에이치비테크놀러지,78150.0,201912.0,200412.0,,0,0,0,7.17,2.42978443743572
4905,(주)에이치비테크놀러지,78150.0,202012.0,200412.0,,0,0,0,3.49,-2.2519883893015264
4906,(주)에이치시티,72990.0,201612.0,201610.0,,0,0,0,18.21,15.487640908552413
4907,(주)에이치시티,72990.0,201712.0,201610.0,,0,0,0,1.29,-1.2835607813415286
4908,(주)에이치시티,72990.0,201812.0,201610.0,,0,0,0,10.49,30.67489528154937
4909,(주)에이치시티,72990.0,201912.0,201610.0,,0,0,0,15.16,30.16915851596044
4910,(주)에이치시티,72990.0,202012.0,201610.0,,0,0,0,27.04,12.563711778521178
4911,(주)에이치알에스,36640.0,201112.0,200005.0,,0,0,0,109.84,-5.402025155977691
4912,(주)에이치알에스,36640.0,201212.0,200005.0,,0,0,0,270.75,5.650153124081038
4913,(주)에이치알에스,36640.0,201312.0,200005.0,,0,0,0,122.97,-7.633789072356103
4914,(주)에이치알에스,36640.0,201412.0,200005.0,,0,0,0,323.69,1.6050744447324603
4915,(주)에이치알에스,36640.0,201512.0,200005.0,,0,0,0,742.78,4.1029438122097694
4916,(주)에이치알에스,36640.0,201612.0,200005.0,,0,0,0,1002.04,-5.418174426989688
4917,(주)에이치알에스,36640.0,201712.0,200005.0,,0,0,0,23.12,19.877596057750164
4918,(주)에이치알에스,36640.0,201812.0,200005.0,,0,0,0,6.71,10.185681810415888
4919,(주)에이치알에스,36640.0,201912.0,200005.0,,0,0,0,2.54,-10.584308380079335
4920,(주)에이치알에스,36640.0,202012.0,200005.0,,0,0,0,71.35,1.027177557654253
4921,(주)에이치앤비디자인,227100.0,201812.0,201811.0,,0,0,0,5.71,3.1797608455182766
4922,(주)에이치앤비디자인,227100.0,201912.0,201811.0,,0,0,0,-12.16,-30.68681595581928
4923,(주)에이치앤비디자인,227100.0,202012.0,201811.0,,0,0,0,-8.04,80.90957889371475
4924,(주)에이치엘사이언스,239610.0,201612.0,201610.0,,0,0,0,621284.64,45.24847468529363
4925,(주)에이치엘사이언스,239610.0,201712.0,201610.0,,0,0,0,127981.578,16.745338707707173
4926,(주)에이치엘사이언스,239610.0,201812.0,201610.0,,0,0,0,127981.578,59.48481518313764
4927,(주)에이치엘사이언스,239610.0,201912.0,201610.0,,0,0,0,6260.62,100.06850264871396
4928,(주)에이치엘사이언스,239610.0,202012.0,201610.0,,0,0,0,11988.53,11.519593320038345
4929,(주)에이치케이,44780.0,201112.0,200009.0,,0,0,0,6.76,33.209933962722886
4930,(주)에이치케이,44780.0,201212.0,200009.0,,0,0,0,12.97,3.3148138312242827
4931,(주)에이치케이,44780.0,201312.0,200009.0,,0,0,0,10.9,-17.28396787703957
4932,(주)에이치케이,44780.0,201412.0,200009.0,,0,0,0,3.79,5.693481936776986
4933,(주)에이치케이,44780.0,201512.0,200009.0,,0,0,0,0.85,4.186324895883944
4934,(주)에이치케이,44780.0,201612.0,200009.0,,0,0,0,2.75,7.76959795823481
4935,(주)에이치케이,44780.0,201712.0,200009.0,,0,0,0,3.91,-7.447737795494549
4936,(주)에이치케이,44780.0,201812.0,200009.0,,0,0,0,1.17,-2.9702070863137617
4937,(주)에이치케이,44780.0,201912.0,200009.0,,0,0,0,0.98,-0.9549521074987524
4938,(주)에이치케이,44780.0,202012.0,200009.0,,0,0,0,2.15,0.96473616930732
4939,(주)에이텍,45660.0,201112.0,200105.0,,0,0,0,91.73,18.099472455132663
4940,(주)에이텍,45660.0,201212.0,200105.0,,0,0,0,39.43,6.2320992502283685
4941,(주)에이텍,45660.0,201312.0,200105.0,,0,0,0,175.37,21.43579921253899
4942,(주)에이텍,45660.0,201412.0,200105.0,,0,0,0,841.01,24.50575283400346
4943,(주)에이텍,45660.0,201512.0,200105.0,,0,0,0,33.24,-44.53324915915947
4944,(주)에이텍,45660.0,201612.0,200105.0,,0,0,0,399.12,21.276366919861644
4945,(주)에이텍,45660.0,201712.0,200105.0,,0,0,0,137.73,-11.431246245778595
4946,(주)에이텍,45660.0,201812.0,200105.0,,0,0,0,116.1,-7.621340400560296
4947,(주)에이텍,45660.0,201912.0,200105.0,,0,0,0,278.34,1.0524270821825734
4948,(주)에이텍,45660.0,202012.0,200105.0,,0,0,0,811.54,-1.1068230901569598
4949,(주)에이텍티앤,224110.0,201612.0,201508.0,,0,0,0,36.1375,170.80551339740305
4950,(주)에이텍티앤,224110.0,201712.0,201508.0,,0,0,0,74.94,13.562881674926516
4951,(주)에이텍티앤,224110.0,201812.0,201508.0,,0,0,0,22.44,189.6732058617644
4952,(주)에이텍티앤,224110.0,201912.0,201508.0,,0,0,0,25.24,7.958855908697275
4953,(주)에이텍티앤,224110.0,202012.0,201508.0,,0,0,0,21.93,-7.532719558550567
4954,(주)에이트원,230980.0,201712.0,201603.0,,0,0,0,-1.68,-0.9940882131334402
4955,(주)에이트원,230980.0,201812.0,201603.0,,1,0,1,-0.14,357.7672209489633
4956,(주)에이트원,230980.0,201912.0,201603.0,,1,0,1,-1.38,-65.2083272500106
4957,(주)에이트원,230980.0,202012.0,201603.0,,1,0,1,0.4,-19.13991430309718
4958,(주)에이티세미콘,89530.0,201112.0,201111.0,,0,0,0,2.69,6.102837540282784
4959,(주)에이티세미콘,89530.0,201212.0,201111.0,,0,0,0,1.26,-4.74673448154003
4960,(주)에이티세미콘,89530.0,201312.0,201111.0,,0,0,0,-0.39,-18.35820238426502
4961,(주)에이티세미콘,89530.0,201412.0,201111.0,,0,0,0,1.19,90.82746531711138
4962,(주)에이티세미콘,89530.0,201512.0,201111.0,,0,0,0,-0.56,-16.120569391820922
4963,(주)에이티세미콘,89530.0,201612.0,201111.0,,0,0,0,-1.9,-29.273502883882667
4964,(주)에이티세미콘,89530.0,201712.0,201111.0,,0,0,0,1.85,15.6282968880317
4965,(주)에이티세미콘,89530.0,201812.0,201111.0,,0,0,0,2.69,15.839518199619372
4966,(주)에이티세미콘,89530.0,201912.0,201111.0,,0,0,0,0.62,7.094489601187286
4967,(주)에이티세미콘,89530.0,202012.0,201111.0,,0,0,0,-1.68,1.090026169819427
4968,(주)에이팩트,200470.0,201412.0,201412.0,,0,0,0,2.2,-2.624584721713576
4969,(주)에이팩트,200470.0,201512.0,201412.0,,0,1,1,-8.22,-31.31381108006729
4970,(주)에이팩트,200470.0,201612.0,201412.0,,0,1,1,-10.41,-26.65491855812369
4971,(주)에이팩트,200470.0,201712.0,201412.0,,0,1,1,4.17,42.60552316876055
4972,(주)에이팩트,200470.0,201812.0,201412.0,,0,1,1,13.22,108.07441744532436
4973,(주)에이팩트,200470.0,201912.0,201412.0,,0,1,1,3.65,-0.5820155624820719
4974,(주)에이팩트,200470.0,202012.0,201412.0,,0,1,1,2.91,5.954215298100808
4975,(주)에이프로젠,7460.0,201112.0,199507.0,,0,0,0,-1.35,52.57487324578122
4976,(주)에이프로젠,7460.0,201212.0,199507.0,,0,1,1,1.94,-51.8328240393693
4977,(주)에이프로젠,7460.0,201312.0,199507.0,,0,1,1,0.51,-39.63239903832093
4978,(주)에이프로젠,7460.0,201412.0,199507.0,,0,1,1,1.39,-25.722943156780325
4979,(주)에이프로젠,7460.0,201512.0,199507.0,,0,1,1,1.58,-13.854542692659702
4980,(주)에이프로젠,7460.0,201612.0,199507.0,,0,1,1,2.69,-16.82965451643719
4981,(주)에이프로젠,7460.0,201712.0,199507.0,,0,1,1,1.2,-18.124186272625025
4982,(주)에이프로젠,7460.0,201812.0,199507.0,,0,1,1,0.08,13.697779913030049
4983,(주)에이프로젠,7460.0,201912.0,199507.0,,1,1,1,0.28,53.287765674405726
4984,(주)에이프로젠,7460.0,202012.0,199507.0,,1,1,1,0.76,62.484993228206406
4985,(주)에이프로젠헬스케어앤게임즈,109960.0,201112.0,200911.0,,0,0,0,-21.05,-22.618401248121938
4986,(주)에이프로젠헬스케어앤게임즈,109960.0,201212.0,200911.0,,0,0,0,-3.23,-16.33698956663003
4987,(주)에이프로젠헬스케어앤게임즈,109960.0,201312.0,200911.0,,0,0,0,-10.42,-4.390751630232194
4988,(주)에이프로젠헬스케어앤게임즈,109960.0,201412.0,200911.0,,0,0,0,2.01,-34.94797690374006
4989,(주)에이프로젠헬스케어앤게임즈,109960.0,201512.0,200911.0,,0,0,0,-4.01,-17.457355758154133
4990,(주)에이프로젠헬스케어앤게임즈,109960.0,201612.0,200911.0,,1,0,1,-6.37,38.73847107061111
4991,(주)에이프로젠헬스케어앤게임즈,109960.0,201712.0,200911.0,,1,0,1,-1.04,-27.11144082222552
4992,(주)에이프로젠헬스케어앤게임즈,109960.0,201812.0,200911.0,,1,0,1,-0.12,72.71557071215355
4993,(주)에이프로젠헬스케어앤게임즈,109960.0,201912.0,200911.0,,1,0,1,-3.55,12.794819443844304
4994,(주)에이프로젠헬스케어앤게임즈,109960.0,202012.0,200911.0,,1,0,1,-164.33,-52.88462732641326
4995,(주)에임하이글로벌,43580.0,201112.0,200108.0,2018/08/10,0,0,0,-164.91,-1.163436841742956
4996,(주)에임하이글로벌,43580.0,201212.0,200108.0,2018/08/10,0,0,0,7.14,75.68841189673437
4997,(주)에임하이글로벌,43580.0,201312.0,200108.0,2018/08/10,0,0,0,5.62,53.05728436974652
4998,(주)에임하이글로벌,43580.0,201412.0,200108.0,2018/08/10,0,1,1,-7.7,-46.72374785708567
4999,(주)에임하이글로벌,43580.0,201512.0,200108.0,2018/08/10,1,1,1,-28.85,-26.66120945473054
5000,(주)에임하이글로벌,43580.0,201612.0,200108.0,2018/08/10,1,1,1,-14.36,-67.26349815069987
5001,(주)에임하이글로벌,43580.0,201712.0,200108.0,2018/08/10,1,1,1,-63.59,423.8208450808282
5002,(주)에치에프알,230240.0,201812.0,201512.0,,0,0,0,6.74,0.0
5003,(주)에치에프알,230240.0,201912.0,201512.0,,0,0,0,5.5,16.051206885155363
5004,(주)에치에프알,230240.0,202012.0,201512.0,,0,0,0,-29.44,-41.229798004992006
5005,(주)에코마케팅,230360.0,201612.0,201608.0,,0,0,0,2295935.045,-15.371395811094043
5006,(주)에코마케팅,230360.0,201712.0,201608.0,,0,0,0,2295935.045,44.76798548647057
5007,(주)에코마케팅,230360.0,201812.0,201608.0,,0,0,0,8432098.32,157.76998723916748
5008,(주)에코마케팅,230360.0,201912.0,201608.0,,0,0,0,1014.91,79.30639827968824
5009,(주)에코마케팅,230360.0,202012.0,201608.0,,0,0,0,1102.88,58.978803482482135
5010,(주)에코프로,86520.0,201112.0,200707.0,,0,0,0,0.81,58.59928197852473
5011,(주)에코프로,86520.0,201212.0,200707.0,,0,0,0,1.03,-8.968998173272267
5012,(주)에코프로,86520.0,201312.0,200707.0,,0,0,0,0.27,-25.301865852777865
5013,(주)에코프로,86520.0,201412.0,200707.0,,0,0,0,1.38,39.68232245003774
5014,(주)에코프로,86520.0,201512.0,200707.0,,0,0,0,1.14,28.88928049762004
5015,(주)에코프로,86520.0,201612.0,200707.0,,0,0,0,1.68,58.93458652755429
5016,(주)에코프로,86520.0,201712.0,200707.0,,0,0,0,2.96,92.98801921839085
5017,(주)에코프로,86520.0,201812.0,200707.0,,0,0,0,5.18,103.45951046385096
5018,(주)에코프로,86520.0,201912.0,200707.0,,0,0,0,4.2,4.909617258940299
5019,(주)에코프로,86520.0,202012.0,200707.0,,0,0,0,4.79,34.82083360117215
5020,(주)에코프로비엠,247540.0,201912.0,201903.0,,0,0,0,8.27,4.565514249804481
5021,(주)에코프로비엠,247540.0,202012.0,201903.0,,0,0,0,12.86,38.73877268456057
5022,(주)에프알텍,73540.0,201112.0,200705.0,,0,0,0,229.945,-53.30194802060496
5023,(주)에프알텍,73540.0,201212.0,200705.0,,0,0,0,229.945,489.09003960054713
5024,(주)에프알텍,73540.0,201312.0,200705.0,,0,1,1,1895.07,-29.83382587759357
5025,(주)에프알텍,73540.0,201412.0,200705.0,,0,1,1,84.13,-41.91761742787981
5026,(주)에프알텍,73540.0,201512.0,200705.0,,0,1,1,-29.03,32.59556536999538
5027,(주)에프알텍,73540.0,201612.0,200705.0,,1,1,1,-77.83,-48.76606231864747
5028,(주)에프알텍,73540.0,201712.0,200705.0,,1,1,1,-18.89,5.847242828840015
5029,(주)에프알텍,73540.0,201812.0,200705.0,,1,1,1,-7.01,5.9959416132647245
5030,(주)에프알텍,73540.0,201912.0,200705.0,,1,1,1,-2.4,6.271413025394051
5031,(주)에프알텍,73540.0,202012.0,200705.0,,1,1,1,-4.48,-6.870429667864421
5032,(주)에프앤리퍼블릭,64090.0,201112.0,200212.0,,0,0,0,-1.37,12.171450496115929
5033,(주)에프앤리퍼블릭,64090.0,201212.0,200212.0,,0,0,0,-1.51,-7.1899285240120765
5034,(주)에프앤리퍼블릭,64090.0,201312.0,200212.0,,0,0,0,-0.69,0.6301474789496342
5035,(주)에프앤리퍼블릭,64090.0,201412.0,200212.0,,0,0,0,1.43,-14.263403174070993
5036,(주)에프앤리퍼블릭,64090.0,201512.0,200212.0,,0,0,0,-14.67,-16.718429405464484
5037,(주)에프앤리퍼블릭,64090.0,201612.0,200212.0,,0,0,0,-8.3,186.0386999534212
5038,(주)에프앤리퍼블릭,64090.0,201712.0,200212.0,,0,0,0,4.77,41.50642836614003
5039,(주)에프앤리퍼블릭,64090.0,201812.0,200212.0,,0,0,0,3.34,33.008846546079376
5040,(주)에프앤리퍼블릭,64090.0,201912.0,200212.0,,0,0,0,-18.2,-66.84305865161356
5041,(주)에프앤리퍼블릭,64090.0,202012.0,200212.0,,0,0,0,-38.61,-11.389924679045391
5042,(주)에프앤에프홀딩스,7700.0,201112.0,198410.0,,0,0,0,120.64,5.337668478491053
5043,(주)에프앤에프홀딩스,7700.0,201212.0,198410.0,,0,0,0,232.37,-7.977730644023323
5044,(주)에프앤에프홀딩스,7700.0,201312.0,198410.0,,0,0,0,183.79,10.766661700278712
5045,(주)에프앤에프홀딩스,7700.0,201412.0,198410.0,,0,0,0,4.68,35.54051791475387
5046,(주)에프앤에프홀딩스,7700.0,201512.0,198410.0,,0,0,0,7.33,22.759199881491448
5047,(주)에프앤에프홀딩스,7700.0,201612.0,198410.0,,0,0,0,47.53,18.63930127693722
5048,(주)에프앤에프홀딩스,7700.0,201712.0,198410.0,,0,0,0,2758.82,27.68659563505284
5049,(주)에프앤에프홀딩스,7700.0,201812.0,198410.0,,0,0,0,1596.83,19.30510560409533
5050,(주)에프앤에프홀딩스,7700.0,201912.0,198410.0,,0,0,0,108.22,36.129815780690336
5051,(주)에프앤에프홀딩스,7700.0,202012.0,198410.0,,0,0,0,83.26,-7.988333743355678
5052,(주)에프에스엔,214270.0,201612.0,201503.0,,0,0,0,56.96,0.0
5053,(주)에프에스엔,214270.0,201712.0,201503.0,,0,0,0,2.55,5.2599558754844935
5054,(주)에프에스엔,214270.0,201812.0,201503.0,,0,0,0,2.36,266.7840938565885
5055,(주)에프에스엔,214270.0,201912.0,201503.0,,0,0,0,1.17,15.955325805363277
5056,(주)에프에스엔,214270.0,202012.0,201503.0,,0,0,0,0.63,12.40735401226471
5057,(주)에프에스티,36810.0,201112.0,200001.0,,0,0,0,7.65,10.585612452150857
5058,(주)에프에스티,36810.0,201212.0,200001.0,,0,0,0,1.64,42.3836723633322
5059,(주)에프에스티,36810.0,201312.0,200001.0,,0,0,0,2.68,1.891299591511852
5060,(주)에프에스티,36810.0,201412.0,200001.0,,0,0,0,3.43,0.6351181476504746
5061,(주)에프에스티,36810.0,201512.0,200001.0,,0,0,0,11.31,26.68721324814436
5062,(주)에프에스티,36810.0,201612.0,200001.0,,0,0,0,6.33,32.71616822775419
5063,(주)에프에스티,36810.0,201712.0,200001.0,,0,0,0,9.07,70.65897420888531
5064,(주)에프에스티,36810.0,201812.0,200001.0,,0,0,0,31.64,-13.897679550782724
5065,(주)에프에스티,36810.0,201912.0,200001.0,,0,0,0,32.53,-23.82515072761873
5066,(주)에프에스티,36810.0,202012.0,200001.0,,0,0,0,31.43,32.15485584649744
5067,(주)에프엔씨엔터테인먼트,173940.0,201412.0,201412.0,,0,0,0,598.34,21.07855631684645
5068,(주)에프엔씨엔터테인먼트,173940.0,201512.0,201412.0,,0,0,0,954.49,20.973094442945417
5069,(주)에프엔씨엔터테인먼트,173940.0,201612.0,201412.0,,0,0,0,-1087.05,25.795519614333283
5070,(주)에프엔씨엔터테인먼트,173940.0,201712.0,201412.0,,0,0,0,958.27,27.6427505647216
5071,(주)에프엔씨엔터테인먼트,173940.0,201812.0,201412.0,,0,0,0,-1663.16,-36.57040179380481
5072,(주)에프엔씨엔터테인먼트,173940.0,201912.0,201412.0,,1,0,1,-9.36,13.748331370695697
5073,(주)에프엔씨엔터테인먼트,173940.0,202012.0,201412.0,,1,0,1,-11.66,-13.974734481482075
5074,(주)에프티이앤이,65160.0,201112.0,200207.0,2019/05/03,0,0,0,0.35,33.3567413896216
5075,(주)에프티이앤이,65160.0,201212.0,200207.0,2019/05/03,0,0,0,-1.03,-3.617168499899755
5076,(주)에프티이앤이,65160.0,201312.0,200207.0,2019/05/03,0,0,0,0.08,3.422449030662653
5077,(주)에프티이앤이,65160.0,201412.0,200207.0,2019/05/03,0,0,0,-0.76,-11.392695396313943
5078,(주)에프티이앤이,65160.0,201512.0,200207.0,2019/05/03,0,0,0,-6.03,-3.7394718669939806
5079,(주)에프티이앤이,65160.0,201612.0,200207.0,2019/05/03,0,0,0,0.21,-6.816208550401435
5080,(주)에프티이앤이,65160.0,201712.0,200207.0,2019/05/03,0,0,0,0.78,52.55650694076086
5081,(주)에프티이앤이,65160.0,201812.0,200207.0,2019/05/03,0,0,0,-9.63,-42.64962173665789
5082,(주)엑사이엔씨,54940.0,201112.0,200112.0,,0,0,0,6.24,71.18887770639998
5083,(주)엑사이엔씨,54940.0,201212.0,200112.0,,0,0,0,0.44,-23.565562164906044
5084,(주)엑사이엔씨,54940.0,201312.0,200112.0,,0,0,0,2.9,-2.298589908481272
5085,(주)엑사이엔씨,54940.0,201412.0,200112.0,,0,0,0,12.2,19.40944210094933
5086,(주)엑사이엔씨,54940.0,201512.0,200112.0,,0,0,0,11.08,-8.156156560474642
5087,(주)엑사이엔씨,54940.0,201612.0,200112.0,,0,0,0,7.07,7.748303745499544
5088,(주)엑사이엔씨,54940.0,201712.0,200112.0,,0,0,0,5.67,55.23277892867059
5089,(주)엑사이엔씨,54940.0,201812.0,200112.0,,0,0,0,2.83,-12.428308417360878
5090,(주)엑사이엔씨,54940.0,201912.0,200112.0,,0,0,0,2.04,10.291757647293323
5091,(주)엑사이엔씨,54940.0,202012.0,200112.0,,0,0,0,0.9,-5.192260943259304
5092,(주)엑셈,205100.0,201512.0,201411.0,,0,0,0,27.81,0.0
5093,(주)엑셈,205100.0,201612.0,201411.0,,0,0,0,2.24,33.36676552545545
5094,(주)엑셈,205100.0,201712.0,201411.0,,0,0,0,10.38,22.386744714605733
5095,(주)엑셈,205100.0,201812.0,201411.0,,0,0,0,21.79,-4.024736067662346
5096,(주)엑셈,205100.0,201912.0,201411.0,,0,0,0,40.41,6.4753164996641495
5097,(주)엑셈,205100.0,202012.0,201411.0,,0,0,0,88.87,13.70776669774684
5098,(주)엑시콘,92870.0,201512.0,201510.0,,0,0,0,9.04,39.2399655953127
5099,(주)엑시콘,92870.0,201612.0,201510.0,,0,0,0,7.8,-14.813146699630018
5100,(주)엑시콘,92870.0,201712.0,201510.0,,0,0,0,26.5,48.98905810665829
5101,(주)엑시콘,92870.0,201812.0,201510.0,,0,0,0,4.56,-15.982589862469643
5102,(주)엑시콘,92870.0,201912.0,201510.0,,0,0,0,-5.74,-32.304839755174925
5103,(주)엑시콘,92870.0,202012.0,201510.0,,0,0,0,24.55,76.348591968181
5104,(주)엔씨소프트,36570.0,201112.0,200305.0,,0,0,0,178.13,-6.29018484677264
5105,(주)엔씨소프트,36570.0,201212.0,200305.0,,0,0,0,174.71,23.75541956730192
5106,(주)엔씨소프트,36570.0,201312.0,200305.0,,0,0,0,636.02,0.4161302807896442
5107,(주)엔씨소프트,36570.0,201412.0,200305.0,,0,0,0,9729.24,10.845428682326723
5108,(주)엔씨소프트,36570.0,201512.0,200305.0,,0,0,0,7379.54,-0.0501475942694459
5109,(주)엔씨소프트,36570.0,201612.0,200305.0,,0,0,0,110.37,17.327888148571983
5110,(주)엔씨소프트,36570.0,201712.0,200305.0,,0,0,0,179.59,78.81240714098247
5111,(주)엔씨소프트,36570.0,201812.0,200305.0,,0,0,0,184.65,-2.479426588898411
5112,(주)엔씨소프트,36570.0,201912.0,200305.0,,0,0,0,56.89,-0.8121951515815925
5113,(주)엔씨소프트,36570.0,202012.0,200305.0,,0,0,0,91.86,42.0294448408285
5114,(주)엔아이스틸,8260.0,201112.0,197506.0,,0,0,0,4.83,14.835156300306712
5115,(주)엔아이스틸,8260.0,201212.0,197506.0,,0,0,0,3.87,-1.806107476238704
5116,(주)엔아이스틸,8260.0,201312.0,197506.0,,0,0,0,5.5,15.180718828669344
5117,(주)엔아이스틸,8260.0,201412.0,197506.0,,0,0,0,4.42,4.334550756747757
5118,(주)엔아이스틸,8260.0,201512.0,197506.0,,0,0,0,4.26,-6.3397043882450985
5119,(주)엔아이스틸,8260.0,201612.0,197506.0,,0,0,0,6.66,-3.5677586274578967
5120,(주)엔아이스틸,8260.0,201712.0,197506.0,,0,0,0,4.94,31.732198309500014
5121,(주)엔아이스틸,8260.0,201812.0,197506.0,,0,0,0,4.47,0.0854664794791673
5122,(주)엔아이스틸,8260.0,201912.0,197506.0,,0,0,0,3.58,-1.6640971085322576
5123,(주)엔아이스틸,8260.0,202012.0,197506.0,,0,0,0,6.27,29.91907947710381
5124,(주)엔에스,217820.0,201512.0,201512.0,,0,0,0,34.98,46.53753372243031
5125,(주)엔에스,217820.0,201612.0,201512.0,,0,0,0,21.58,-2.724780553214276
5126,(주)엔에스,217820.0,201712.0,201512.0,,0,0,0,11.7,42.35256154648389
5127,(주)엔에스,217820.0,201812.0,201512.0,,0,0,0,8.56,20.11932387171137
5128,(주)엔에스,217820.0,201912.0,201512.0,,0,0,0,7.89,28.448423141791856
5129,(주)엔에스,217820.0,202012.0,201512.0,,0,0,0,5.81,2.4117715098626857
5130,(주)엔에스브이,95300.0,201112.0,200904.0,2017/09/12,0,0,0,-1.04,39.50536455210652
5131,(주)엔에스브이,95300.0,201212.0,200904.0,2017/09/12,0,0,0,1.79,44.35832276146957
5132,(주)엔에스브이,95300.0,201312.0,200904.0,2017/09/12,0,0,0,-4.65,11.313457640457449
5133,(주)엔에스브이,95300.0,201412.0,200904.0,2017/09/12,1,0,1,-1.76,-17.9302792796687
5134,(주)엔에스브이,95300.0,201512.0,200904.0,2017/09/12,1,1,1,-8.52,-31.29704912938355
5135,(주)엔에스브이,95300.0,201612.0,200904.0,2017/09/12,1,1,1,-11.22,-39.58375982991221
5136,(주)엔에스엔,31860.0,201112.0,199701.0,,0,0,0,-0.99,6.554105882040043
5137,(주)엔에스엔,31860.0,201212.0,199701.0,,0,0,0,1.29,37.7244269746176
5138,(주)엔에스엔,31860.0,201312.0,199701.0,,0,0,0,-3.95,-98.09242156486576
5139,(주)엔에스엔,31860.0,201412.0,199701.0,,1,0,1,0.73,139.51543414517042
5140,(주)엔에스엔,31860.0,201512.0,199701.0,,1,0,1,-8.97,38.85764182995306
5141,(주)엔에스엔,31860.0,201612.0,199701.0,,1,0,1,-10.53,0.8127913399644517
5142,(주)엔에스엔,31860.0,201712.0,199701.0,,1,0,1,-7.61,-72.12042964926184
5143,(주)엔에스엔,31860.0,201812.0,199701.0,,1,0,1,-3.84,96.93759722577056
5144,(주)엔에스엔,31860.0,201912.0,199701.0,,1,0,1,-3.77,49.119722563354856
5145,(주)엔에스엔,31860.0,202012.0,199701.0,,1,0,1,-1.64,1.3729043995287855
5146,(주)엔에이치엔벅스,104200.0,201112.0,200910.0,,0,0,0,23.78,7.260198652384505
5147,(주)엔에이치엔벅스,104200.0,201212.0,200910.0,,0,0,0,-528.05,5.993904562316803
5148,(주)엔에이치엔벅스,104200.0,201312.0,200910.0,,0,0,0,45.53,14.716379910893426
5149,(주)엔에이치엔벅스,104200.0,201412.0,200910.0,,0,0,0,174.75,-5.076256174123672
5150,(주)엔에이치엔벅스,104200.0,201512.0,200910.0,,0,0,0,578.89,10.94356691977997
5151,(주)엔에이치엔벅스,104200.0,201612.0,200910.0,,0,0,0,60.46714285714285,19.9901878109182
5152,(주)엔에이치엔벅스,104200.0,201712.0,200910.0,,0,0,0,60.46714285714285,27.100182695488428
5153,(주)엔에이치엔벅스,104200.0,201812.0,200910.0,,0,0,0,60.46714285714285,-3.413909829903081
5154,(주)엔에이치엔벅스,104200.0,201912.0,200910.0,,0,0,0,107.3,-5.358783465187306
5155,(주)엔에이치엔벅스,104200.0,202012.0,200910.0,,0,0,0,21.07,-19.007436631667456
5156,(주)엔이능률,53290.0,201112.0,200212.0,,0,0,0,867.1600000000001,5.318558239938312
5157,(주)엔이능률,53290.0,201212.0,200212.0,,0,0,0,3453.59,8.671341261951602
5158,(주)엔이능률,53290.0,201312.0,200212.0,,0,0,0,867.1600000000001,7.558340313501649
5159,(주)엔이능률,53290.0,201412.0,200212.0,,0,0,0,867.1600000000001,-4.865964271653456
5160,(주)엔이능률,53290.0,201512.0,200212.0,,0,0,0,867.1600000000001,0.4211501754953028
5161,(주)엔이능률,53290.0,201612.0,200212.0,,0,0,0,867.1600000000001,0.6568632140830263
5162,(주)엔이능률,53290.0,201712.0,200212.0,,0,0,0,867.1600000000001,7.4648596415071236
5163,(주)엔이능률,53290.0,201812.0,200212.0,,0,0,0,-7.43,49.59719482851308
5164,(주)엔이능률,53290.0,201912.0,200212.0,,0,0,0,8.56,-1.5787293451985551
