회사명,거래소코드,회계년도,상장일,상장폐지일,부실기업1,부실기업2,부실기업,이자보상배율,매출액증가율
(주)블루베리엔에프티,44480.0,201612.0,200101.0,,1,0,1,-30.94,-12.088273380123658
(주)블루베리엔에프티,44480.0,201712.0,200101.0,,1,0,1,-37.14,-2.633683026434842
(주)블루베리엔에프티,44480.0,201812.0,200101.0,,1,0,1,-0.42,2.8074336332261134
(주)블루베리엔에프티,44480.0,201912.0,200101.0,,1,0,1,-1.87,144.19577853837683
(주)블루베리엔에프티,44480.0,202012.0,200101.0,,1,1,1,-0.28,-65.18699171982954
(주)블루콤,33560.0,201112.0,201101.0,,0,1,1,2.66,-50.171055886888425
(주)블루콤,33560.0,201212.0,201101.0,,0,1,1,301.99,37.74947413079183
(주)블루콤,33560.0,201312.0,201101.0,,0,1,1,9461.254444444445,50.6092517522888
(주)블루콤,33560.0,201412.0,201101.0,,0,1,1,82603.42,129.81784771744907
(주)블루콤,33560.0,201512.0,201101.0,,0,1,1,1003.77,10.455843565467056
(주)블루콤,33560.0,201612.0,201101.0,,0,1,1,521.86,10.011092586099602
(주)블루콤,33560.0,201712.0,201101.0,,0,1,1,932.47,-51.17093002410931
(주)블루콤,33560.0,201812.0,201101.0,,0,1,1,1087.83,-36.64900695830223
(주)블루콤,33560.0,201912.0,201101.0,,0,1,1,-1129.07,-61.33196838824874
(주)블루콤,33560.0,202012.0,201101.0,,0,1,1,-173.64,87.47714947574121
(주)비덴트,121800.0,201312.0,201112.0,,0,0,0,2.13,-15.377283121490622
(주)비덴트,121800.0,201412.0,201112.0,,0,0,0,4.68,10.19741315715638
(주)비덴트,121800.0,201512.0,201112.0,,0,0,0,-6.47,-21.86339397777736
(주)비덴트,121800.0,201612.0,201112.0,,1,0,1,-3.93,5.7982956317986165
(주)비덴트,121800.0,201712.0,201112.0,,1,0,1,-6.15,-0.2596424204818518
(주)비덴트,121800.0,201812.0,201112.0,,1,0,1,1.08,-10.277212390212554
(주)비덴트,121800.0,201912.0,201112.0,,1,0,1,-1.13,-13.04085016464712
(주)비덴트,121800.0,202012.0,201112.0,,1,0,1,-1.63,-42.64312170838106
(주)비보존헬스케어,82800.0,201112.0,200511.0,,0,0,0,-2.93,-14.757736307980707
(주)비보존헬스케어,82800.0,201212.0,200511.0,,0,0,0,5.92,148.39616456553867
(주)비보존헬스케어,82800.0,201312.0,200511.0,,0,0,0,3.25,13.808782542284034
(주)비보존헬스케어,82800.0,201412.0,200511.0,,0,0,0,-3.28,-10.42117734787466
(주)비보존헬스케어,82800.0,201512.0,200511.0,,1,1,1,-16.26,-25.21089790465889
(주)비보존헬스케어,82800.0,201612.0,200511.0,,1,1,1,0.79,-23.98968163018021
(주)비보존헬스케어,82800.0,201712.0,200511.0,,1,1,1,-7.38,-10.53956269049186
(주)비보존헬스케어,82800.0,201812.0,200511.0,,1,1,1,-7.54,-24.611590542368408
(주)비보존헬스케어,82800.0,201912.0,200511.0,,1,1,1,-0.26,-2.282918426447172
(주)비보존헬스케어,82800.0,202012.0,200511.0,,1,1,1,-0.74,-3.028528581202925
(주)비비안,2070.0,201112.0,197607.0,,0,0,0,7.35,21.750005590205628
(주)비비안,2070.0,201212.0,197607.0,,0,0,0,-0.74,1.3833851528804892
(주)비비안,2070.0,201312.0,197607.0,,1,0,1,-3.13,1.3610604931667798
(주)비비안,2070.0,201412.0,197607.0,,1,0,1,-8.39,-10.344440623731108
(주)비비안,2070.0,201512.0,197607.0,,1,0,1,-8.87,-7.5622167469320125
(주)비비안,2070.0,201612.0,197607.0,,1,0,1,-3.86,3.5806319649860128
(주)비비안,2070.0,201712.0,197607.0,,1,0,1,-2.59,3.7000612288658976
(주)비비안,2070.0,201812.0,197607.0,,1,0,1,-7.86,-1.7568170270059464
(주)비비안,2070.0,201912.0,197607.0,,1,0,1,-0.5,-5.347085821812152
(주)비비안,2070.0,202012.0,197607.0,,1,0,1,0.57,-8.390283353138669
(주)비상교육,100220.0,201112.0,200806.0,,0,0,0,23.17,43.65778794398157
(주)비상교육,100220.0,201212.0,200806.0,,0,0,0,21.81,3.715096729685019
(주)비상교육,100220.0,201312.0,200806.0,,0,0,0,11.19,-6.689464388629336
(주)비상교육,100220.0,201412.0,200806.0,,0,0,0,9.6,1.4739373936057
(주)비상교육,100220.0,201512.0,200806.0,,0,0,0,35.19,5.087527582494565
(주)비상교육,100220.0,201612.0,200806.0,,0,0,0,99.84,0.018229909630522
(주)비상교육,100220.0,201712.0,200806.0,,0,0,0,292.16,1.2257805442197658
(주)비상교육,100220.0,201812.0,200806.0,,0,0,0,50.98,11.182502896059818
(주)비상교육,100220.0,201912.0,200806.0,,0,0,0,77.14,23.137565793288072
(주)비상교육,100220.0,202012.0,200806.0,,0,0,0,-62.3,-13.577899834237805
(주)비씨월드제약,200780.0,201412.0,201412.0,,0,0,0,6.45,17.50247280979175
(주)비씨월드제약,200780.0,201512.0,201412.0,,0,0,0,60.07,16.034955363002794
(주)비씨월드제약,200780.0,201612.0,201412.0,,0,0,0,32.19,10.244426109689323
(주)비씨월드제약,200780.0,201712.0,201412.0,,0,0,0,34.25,9.96486550701113
(주)비씨월드제약,200780.0,201812.0,201412.0,,0,0,0,23.93,9.130785120543129
(주)비씨월드제약,200780.0,201912.0,201412.0,,0,0,0,-0.75,-6.012618029617448
(주)비씨월드제약,200780.0,202012.0,201412.0,,0,0,0,-0.87,10.74430120532252
(주)비아트론,141000.0,201212.0,201205.0,,0,0,0,909.2933333333334,12.92094335323968
(주)비아트론,141000.0,201312.0,201205.0,,0,0,0,6.46,-38.524676410262174
(주)비아트론,141000.0,201412.0,201205.0,,0,0,0,0.72,0.2615736690290168
(주)비아트론,141000.0,201512.0,201205.0,,0,0,0,139.75,37.54559202714498
(주)비아트론,141000.0,201612.0,201205.0,,0,0,0,909.2933333333334,69.3571126789235
(주)비아트론,141000.0,201712.0,201205.0,,0,0,0,909.2933333333334,31.887849008439144
(주)비아트론,141000.0,201812.0,201205.0,,0,0,0,909.2933333333334,28.12883338122936
(주)비아트론,141000.0,201912.0,201205.0,,0,0,0,853.14,-61.315282264700464
(주)비아트론,141000.0,202012.0,201205.0,,0,0,0,4399.34,85.34079454299851
(주)비에이치,90460.0,201112.0,200701.0,,0,0,0,3.3,48.687020365953146
(주)비에이치,90460.0,201212.0,200701.0,,0,0,0,5.85,50.33900450459331
(주)비에이치,90460.0,201312.0,200701.0,,0,0,0,7.18,64.91615545214219
(주)비에이치,90460.0,201412.0,200701.0,,0,0,0,3.97,-16.650985334357653
(주)비에이치,90460.0,201512.0,200701.0,,0,0,0,2.03,15.408612558631509
(주)비에이치,90460.0,201612.0,200701.0,,0,0,0,-4.39,2.0103946764986254
(주)비에이치,90460.0,201712.0,200701.0,,0,0,0,11.72,85.86773436989289
(주)비에이치,90460.0,201812.0,200701.0,,0,0,0,11.18,11.071348810882467
(주)비에이치,90460.0,201912.0,200701.0,,0,0,0,11.17,-14.719537613614229
(주)비에이치,90460.0,202012.0,200701.0,,0,0,0,8.64,10.155623136483635
(주)비엔씨컴퍼니,58370.0,201112.0,200202.0,2017/05/08,0,1,1,1.12,-35.17244624904984
(주)비엔씨컴퍼니,58370.0,201212.0,200202.0,2017/05/08,0,1,1,-2.97,-49.36375825637876
(주)비엔씨컴퍼니,58370.0,201312.0,200202.0,2017/05/08,1,1,1,-4.45,124.21284803511593
(주)비엔씨컴퍼니,58370.0,201412.0,200202.0,2017/05/08,1,1,1,-6.8,-34.568952232211075
(주)비엔씨컴퍼니,58370.0,201512.0,200202.0,2017/05/08,1,1,1,0.41,40.71894938121547
(주)비엔씨컴퍼니,58370.0,201612.0,200202.0,2017/05/08,1,1,1,-6.52,-25.680554363944687
(주)비엔지티,32790.0,201112.0,199706.0,,0,0,0,-3.65,-20.02892696852668
(주)비엔지티,32790.0,201212.0,199706.0,,0,0,0,-5.52,-10.469437938180246
(주)비엔지티,32790.0,201312.0,199706.0,,0,0,0,-2.48,40.334281797150126
(주)비엔지티,32790.0,201412.0,199706.0,,0,0,0,-0.86,-18.42772117710548
(주)비엔지티,32790.0,201512.0,199706.0,,0,0,0,-4.23,-15.651711679879256
(주)비엔지티,32790.0,201612.0,199706.0,,0,0,0,-1.6,-16.904550159689173
(주)비엔지티,32790.0,201712.0,199706.0,,0,0,0,-0.73,3.230847352586843
(주)비엔지티,32790.0,201812.0,199706.0,,0,0,0,-4.71,-6.286539519215366
(주)비엔지티,32790.0,201912.0,199706.0,,0,0,0,-1.8,4.614929505460051
(주)비엔지티,32790.0,202012.0,199706.0,,0,0,0,-2.45,5.157115731387772
(주)비엘팜텍,65170.0,201112.0,200211.0,,0,0,0,1.6,-8.347020467205148
(주)비엘팜텍,65170.0,201212.0,200211.0,,0,0,0,1.11,19.478040882143297
(주)비엘팜텍,65170.0,201312.0,200211.0,,0,0,0,1.12,-21.611129705654907
(주)비엘팜텍,65170.0,201412.0,200211.0,,0,0,0,1.53,21.48193408031645
(주)비엘팜텍,65170.0,201512.0,200211.0,,0,0,0,-0.15,-7.224502599753772
(주)비엘팜텍,65170.0,201612.0,200211.0,,0,0,0,1.51,29.42966947995409
(주)비엘팜텍,65170.0,201712.0,200211.0,,0,0,0,1.58,13.176370716020845
(주)비엘팜텍,65170.0,201812.0,200211.0,,0,0,0,1.75,4.752168406606485
(주)비엘팜텍,65170.0,201912.0,200211.0,,0,0,0,-2.5,-32.86354243843997
(주)비엘팜텍,65170.0,202012.0,200211.0,,0,0,0,-0.95,11.587000919508608
(주)비엠티,86670.0,201112.0,200711.0,,0,0,0,3.35,12.359125931886732
(주)비엠티,86670.0,201212.0,200711.0,,0,0,0,2.62,-2.730453772985691
(주)비엠티,86670.0,201312.0,200711.0,,0,0,0,8.61,15.80674872594054
(주)비엠티,86670.0,201412.0,200711.0,,0,0,0,5.88,17.15085936572657
(주)비엠티,86670.0,201512.0,200711.0,,0,0,0,2.66,-8.152630499857164
(주)비엠티,86670.0,201612.0,200711.0,,0,0,0,-1.5,-25.39451122919822
(주)비엠티,86670.0,201712.0,200711.0,,0,0,0,7.68,54.74397240269562
(주)비엠티,86670.0,201812.0,200711.0,,0,0,0,9.91,20.804748605059395
(주)비엠티,86670.0,201912.0,200711.0,,0,0,0,6.85,-3.273285030430246
(주)비엠티,86670.0,202012.0,200711.0,,0,0,0,6.68,20.519401852176067
(주)비와이씨,1460.0,201112.0,197506.0,,0,0,0,11.22,-1.898252764793484
(주)비와이씨,1460.0,201212.0,197506.0,,0,0,0,7.51,7.373846256194914
(주)비와이씨,1460.0,201312.0,197506.0,,0,0,0,7.44,-15.91671140579477
(주)비와이씨,1460.0,201412.0,197506.0,,0,0,0,8.23,-3.035866088665266
(주)비와이씨,1460.0,201512.0,197506.0,,0,0,0,4.86,2.9880725371933194
(주)비와이씨,1460.0,201612.0,197506.0,,0,0,0,2.7,16.28006759402408
(주)비와이씨,1460.0,201712.0,197506.0,,0,0,0,2.72,-7.571976949160261
(주)비와이씨,1460.0,201812.0,197506.0,,0,0,0,2.87,1.0460197370786326
(주)비와이씨,1460.0,201912.0,197506.0,,0,0,0,2.88,-13.784742030994208
(주)비와이씨,1460.0,202012.0,197506.0,,0,0,0,4.48,-5.115012467947308
(주)비즈니스온커뮤니케이션,138580.0,201712.0,201711.0,,0,0,0,11032.8,0.0
(주)비즈니스온커뮤니케이션,138580.0,201812.0,201711.0,,0,0,0,3691.98,11.752021931903702
(주)비즈니스온커뮤니케이션,138580.0,201912.0,201711.0,,0,0,0,33.24,4.251734890705726
(주)비즈니스온커뮤니케이션,138580.0,202012.0,201711.0,,0,0,0,9.9,17.556521336444913
(주)비지에프,27410.0,201412.0,201405.0,,0,0,0,11.47,7.603404017794387
(주)비지에프,27410.0,201512.0,201405.0,,0,0,0,19.54,28.69005225198851
(주)비지에프,27410.0,201612.0,201405.0,,0,0,0,21.32,16.573405253119407
(주)비지에프,27410.0,201712.0,201405.0,,0,0,0,7.83,-97.54894149933313
(주)비지에프,27410.0,201812.0,201405.0,,0,0,0,23.42,78.12439754685744
(주)비지에프,27410.0,201912.0,201405.0,,0,0,0,17.52,8.939778616472198
(주)비지에프,27410.0,202012.0,201405.0,,0,0,0,42.19,-35.75865432388113
(주)비지에프리테일,282330.0,201812.0,201712.0,,0,0,0,27.7,515.281302882823
(주)비지에프리테일,282330.0,201912.0,201712.0,,0,0,0,10.28,2.946848236361606
(주)비지에프리테일,282330.0,202012.0,201712.0,,0,0,0,9.0,3.955575185109464
(주)비츠로셀,82920.0,201812.0,200910.0,,0,0,0,453.2,6.877255926186658
(주)비츠로셀,82920.0,201912.0,200910.0,,0,0,0,513.72,18.50956140124172
(주)비츠로셀,82920.0,202012.0,200910.0,,0,0,0,92.14,-15.181771150853136
(주)비츠로테크,42370.0,201912.0,200008.0,,0,0,0,17.78,41.97734886045134
(주)비츠로테크,42370.0,202012.0,200008.0,,0,0,0,18.4,-1.7200876988297524
(주)비케이홀딩스,50090.0,201112.0,200406.0,,0,0,0,-0.76,11.115223895781416
(주)비케이홀딩스,50090.0,201212.0,200406.0,,1,0,1,0.71,-8.8333129422478
(주)비케이홀딩스,50090.0,201312.0,200406.0,,1,0,1,0.88,-1.6798775843185942
(주)비케이홀딩스,50090.0,201412.0,200406.0,,1,0,1,0.68,-77.22849109960896
(주)비케이홀딩스,50090.0,201512.0,200406.0,,1,0,1,0.07,56.92460934841439
(주)비케이홀딩스,50090.0,201612.0,200406.0,,1,0,1,0.72,108.05892116944948
(주)비케이홀딩스,50090.0,201712.0,200406.0,,1,0,1,-1.49,-11.525151423329447
(주)비케이홀딩스,50090.0,201812.0,200406.0,,1,0,1,-9.06,-60.79130959329607
(주)비케이홀딩스,50090.0,201912.0,200406.0,,1,0,1,-0.44,-12.958936573468304
(주)비케이홀딩스,50090.0,202012.0,200406.0,,1,0,1,-88.68,-22.19249340760713
(주)비트컴퓨터,32850.0,201112.0,199707.0,,0,0,0,11.823333333333334,-3.041828453440156
(주)비트컴퓨터,32850.0,201212.0,199707.0,,0,0,0,1.54,6.761151062518373
(주)비트컴퓨터,32850.0,201312.0,199707.0,,0,0,0,2.03,7.766310660593471
(주)비트컴퓨터,32850.0,201412.0,199707.0,,0,0,0,4.82,-1.9887626421689493
(주)비트컴퓨터,32850.0,201512.0,199707.0,,0,0,0,14.85,7.649566562357194
(주)비트컴퓨터,32850.0,201612.0,199707.0,,0,0,0,16.35,-6.728291715471084
(주)비트컴퓨터,32850.0,201712.0,199707.0,,0,0,0,30.8,-8.320962254827293
(주)비트컴퓨터,32850.0,201812.0,199707.0,,0,0,0,-27.27,2.7105274993962576
(주)비트컴퓨터,32850.0,201912.0,199707.0,,0,0,0,35.2,14.057874907541065
(주)비트컴퓨터,32850.0,202012.0,199707.0,,0,0,0,28.09,-0.2519322726942916
(주)빅솔론,93190.0,201112.0,200708.0,,0,0,0,41.86,21.505927414460466
(주)빅솔론,93190.0,201212.0,200708.0,,0,0,0,58.26,-5.534365751349868
(주)빅솔론,93190.0,201312.0,200708.0,,0,0,0,334.19,12.142607828897802
(주)빅솔론,93190.0,201412.0,200708.0,,0,0,0,5431.73,-6.110248430288215
(주)빅솔론,93190.0,201512.0,200708.0,,0,0,0,5549.56,6.346753364112864
(주)빅솔론,93190.0,201612.0,200708.0,,0,0,0,5329.53,4.428544637677555
(주)빅솔론,93190.0,201712.0,200708.0,,0,0,0,25108.04,2.135529769793515
(주)빅솔론,93190.0,201812.0,200708.0,,0,0,0,1050456.56,-4.691531958480066
(주)빅솔론,93190.0,201912.0,200708.0,,0,0,0,93.46,-0.474282413828157
(주)빅솔론,93190.0,202012.0,200708.0,,0,0,0,61.92,-12.237105717655174
(주)빅텍,65450.0,201112.0,200302.0,,0,0,0,-55.71,-27.677587311631434
(주)빅텍,65450.0,201212.0,200302.0,,0,0,0,-48.21,-9.829300817191656
(주)빅텍,65450.0,201312.0,200302.0,,0,0,0,10.14,16.594252605514026
(주)빅텍,65450.0,201412.0,200302.0,,0,0,0,18.92,6.176419192659812
(주)빅텍,65450.0,201512.0,200302.0,,0,0,0,14.69,17.887916530085153
(주)빅텍,65450.0,201612.0,200302.0,,0,0,0,-8.26,-5.586179165126829
(주)빅텍,65450.0,201712.0,200302.0,,0,0,0,-14.88,6.457268074699534
(주)빅텍,65450.0,201812.0,200302.0,,0,0,0,3.56,19.444069978204432
(주)빅텍,65450.0,201912.0,200302.0,,0,0,0,6.51,0.4352289796074629
(주)빅텍,65450.0,202012.0,200302.0,,0,0,0,164.9,37.37771913005478
(주)빙그레,5180.0,201112.0,197808.0,,0,0,0,154.19,5.318841186949333
(주)빙그레,5180.0,201212.0,197808.0,,0,0,0,192.75,9.522379155744762
(주)빙그레,5180.0,201312.0,197808.0,,0,0,0,192.19,2.019521425139976
(주)빙그레,5180.0,201412.0,197808.0,,0,0,0,394.35,1.8641720790955825
(주)빙그레,5180.0,201512.0,197808.0,,0,0,0,720.29,-2.609613602402661
(주)빙그레,5180.0,201612.0,197808.0,,0,0,0,7167.63,1.7002173580063558
(주)빙그레,5180.0,201712.0,197808.0,,0,0,0,2892.36,5.446413176686913
(주)빙그레,5180.0,201812.0,197808.0,,0,0,0,1384.65,-0.2672469523114389
(주)빙그레,5180.0,201912.0,197808.0,,0,0,0,231.22,2.7095756900943084
(주)빙그레,5180.0,202012.0,197808.0,,0,0,0,144.9,9.198688207835591
(주)사람인에이치알,143240.0,201212.0,201202.0,,0,0,0,98.64,16.414172219147357
(주)사람인에이치알,143240.0,201312.0,201202.0,,0,0,0,216.95,6.947454214131815
(주)사람인에이치알,143240.0,201412.0,201202.0,,0,0,0,1230.65,5.912463854804214
(주)사람인에이치알,143240.0,201512.0,201202.0,,0,0,0,1642.12,23.85911277810831
(주)사람인에이치알,143240.0,201612.0,201202.0,,0,0,0,26572.03,7.599190896161294
(주)사람인에이치알,143240.0,201712.0,201202.0,,0,0,0,966215.43,10.374244654152248
(주)사람인에이치알,143240.0,201812.0,201202.0,,0,0,0,2551.82,5.8991706319067525
(주)사람인에이치알,143240.0,201912.0,201202.0,,0,0,0,821.08,8.614768026501267
(주)사람인에이치알,143240.0,202012.0,201202.0,,0,0,0,550.71,2.9152441461076704
(주)사조대림,3960.0,201112.0,197609.0,,0,0,0,3.57,-7.90339078630764
(주)사조대림,3960.0,201212.0,197609.0,,0,0,0,1.23,8.47254745400159
(주)사조대림,3960.0,201312.0,197609.0,,0,0,0,2.52,11.876062277507122
(주)사조대림,3960.0,201412.0,197609.0,,0,0,0,2.29,6.989048155233919
(주)사조대림,3960.0,201512.0,197609.0,,0,0,0,2.7,31.533970305299768
(주)사조대림,3960.0,201612.0,197609.0,,0,0,0,3.94,33.35315402111779
(주)사조대림,3960.0,201712.0,197609.0,,0,0,0,7.23,3.5540742230892186
(주)사조대림,3960.0,201812.0,197609.0,,0,0,0,5.59,-5.096875537710173
(주)사조대림,3960.0,201912.0,197609.0,,0,0,0,4.91,41.89415965108924
(주)사조대림,3960.0,202012.0,197609.0,,0,0,0,4.85,29.209352125376952
(주)사조오양,6090.0,201112.0,198612.0,,0,0,0,3.11,8.638228549467675
(주)사조오양,6090.0,201212.0,198612.0,,0,0,0,2.72,-7.381657725553635
(주)사조오양,6090.0,201312.0,198612.0,,0,0,0,0.34,-13.67817090399356
(주)사조오양,6090.0,201412.0,198612.0,,0,0,0,-1.68,1.871138171908937
(주)사조오양,6090.0,201512.0,198612.0,,0,0,0,2.89,74.28315293292968
(주)사조오양,6090.0,201612.0,198612.0,,0,0,0,5.93,43.18580159237839
(주)사조오양,6090.0,201712.0,198612.0,,0,0,0,7.13,11.136311881607243
(주)사조오양,6090.0,201812.0,198612.0,,0,0,0,4.03,-4.526628394691546
(주)사조오양,6090.0,201912.0,198612.0,,0,0,0,7.18,5.892396048123047
(주)사조오양,6090.0,202012.0,198612.0,,0,0,0,12.32,4.472426993929511
(주)사조해표,79660.0,201112.0,200409.0,2019/06/26,0,0,0,1.69,11.521728311018784
(주)사조해표,79660.0,201212.0,200409.0,2019/06/26,0,0,0,0.37,10.596589374974192
(주)사조해표,79660.0,201312.0,200409.0,2019/06/26,0,0,0,-2.64,3.9786774075166
(주)사조해표,79660.0,201412.0,200409.0,2019/06/26,0,0,0,5.19,3.703470048207495
(주)사조해표,79660.0,201512.0,200409.0,2019/06/26,0,0,0,7.36,3.064176352319321
(주)사조해표,79660.0,201612.0,200409.0,2019/06/26,0,0,0,1.54,1.4091739357899435
(주)사조해표,79660.0,201712.0,200409.0,2019/06/26,0,0,0,-0.42,-3.0453498170388835
(주)사조해표,79660.0,201812.0,200409.0,2019/06/26,0,0,0,3.21,-3.834568241161598
(주)삼기,122350.0,201212.0,201003.0,,0,0,0,3.81,0.0
(주)삼기,122350.0,201312.0,201003.0,,0,0,0,4.96,8.905952602777104
(주)삼기,122350.0,201412.0,201003.0,,0,0,0,5.22,19.473481640419863
(주)삼기,122350.0,201512.0,201003.0,,0,0,0,6.34,13.202406033780065
(주)삼기,122350.0,201612.0,201003.0,,0,0,0,5.72,10.261770716685488
(주)삼기,122350.0,201712.0,201003.0,,0,0,0,3.01,-3.915327869054091
(주)삼기,122350.0,201812.0,201003.0,,0,0,0,0.91,-5.225736054247302
(주)삼기,122350.0,201912.0,201003.0,,1,0,1,0.78,8.833470532116653
(주)삼기,122350.0,202012.0,201003.0,,1,0,1,-0.41,20.174640201965445
(주)삼보판지,23600.0,201112.0,199605.0,,0,0,0,2.15,8.39090733660105
(주)삼보판지,23600.0,201212.0,199605.0,,0,0,0,4.18,-5.633776976672227
(주)삼보판지,23600.0,201312.0,199605.0,,0,0,0,3.84,3.530233567355682
(주)삼보판지,23600.0,201412.0,199605.0,,0,0,0,5.34,0.4226598500471121
(주)삼보판지,23600.0,201512.0,199605.0,,0,0,0,4.33,-0.2216302336325396
(주)삼보판지,23600.0,201612.0,199605.0,,0,0,0,6.22,8.001013088731249
(주)삼보판지,23600.0,201712.0,199605.0,,0,0,0,2.79,-0.8656002565883382
(주)삼보판지,23600.0,201812.0,199605.0,,0,0,0,19.17,15.725933912782988
(주)삼보판지,23600.0,201912.0,199605.0,,0,0,0,22.12,-2.0760762062047715
(주)삼보판지,23600.0,202012.0,199605.0,,0,0,0,43.66,9.928312786184106
(주)삼성출판사,68290.0,201112.0,200208.0,,0,0,0,91.12,-16.68747875654558
(주)삼성출판사,68290.0,201212.0,200208.0,,0,0,0,27.5,0.989303671815254
(주)삼성출판사,68290.0,201312.0,200208.0,,0,0,0,9.21,83.50093059687502
(주)삼성출판사,68290.0,201412.0,200208.0,,0,0,0,8.87,10.61334947910226
(주)삼성출판사,68290.0,201512.0,200208.0,,0,0,0,7.83,-5.380091168522905
(주)삼성출판사,68290.0,201612.0,200208.0,,0,0,0,13.59,12.208631713875269
(주)삼성출판사,68290.0,201712.0,200208.0,,0,0,0,8.3,8.131886609259773
(주)삼성출판사,68290.0,201812.0,200208.0,,0,0,0,1.97,5.371991954293213
(주)삼성출판사,68290.0,201912.0,200208.0,,0,0,0,1.12,8.587240761898864
(주)삼성출판사,68290.0,202012.0,200208.0,,0,0,0,-1.32,-17.291929603195005
(주)삼양사,145990.0,201212.0,201112.0,,0,0,0,4.61,424.22344960682256
(주)삼양사,145990.0,201312.0,201112.0,,0,0,0,10.84,-1.5614102243582508
(주)삼양사,145990.0,201412.0,201112.0,,0,0,0,24.07,0.730668480690636
(주)삼양사,145990.0,201512.0,201112.0,,0,0,0,8.2,6.690837689379421
(주)삼양사,145990.0,201612.0,201112.0,,0,0,0,10.26,38.39154342326177
(주)삼양사,145990.0,201712.0,201112.0,,0,0,0,5.56,2.0136214299202675
(주)삼양사,145990.0,201812.0,201112.0,,0,0,0,5.94,4.04834261742116
(주)삼양사,145990.0,201912.0,201112.0,,0,0,0,3.57,-1.2911832753411543
(주)삼양사,145990.0,202012.0,201112.0,,0,0,0,5.31,-2.1284072987658296
(주)삼양엔텍,8720.0,201112.0,197606.0,2014/12/30,0,0,0,534.74,16.823713125182884
(주)삼양엔텍,8720.0,201212.0,197606.0,2014/12/30,0,1,1,17.81,-24.9996239618329
(주)삼양엔텍,8720.0,201312.0,197606.0,2014/12/30,0,1,1,276.275,-37.59683166375288
(주)삼양옵틱스,225190.0,201712.0,201706.0,,0,0,0,8677.3,5.553170384947317
(주)삼양옵틱스,225190.0,201812.0,201706.0,,0,0,0,4470.07,-8.770514116691489
(주)삼양옵틱스,225190.0,201912.0,201706.0,,0,0,0,216.48,5.184223574033978
(주)삼양옵틱스,225190.0,202012.0,201706.0,,0,0,0,30.99,-39.338918331091165
(주)삼양제넥스,3940.0,201112.0,198706.0,2016/01/21,0,0,0,11.11,18.37251542310934
(주)삼양제넥스,3940.0,201212.0,198706.0,2016/01/21,0,0,0,9.54,7.349737820282735
(주)삼양제넥스,3940.0,201312.0,198706.0,2016/01/21,0,0,0,19.24,-33.565976043163005
(주)삼양제넥스,3940.0,201412.0,198706.0,2016/01/21,0,0,0,37.36,-9.95007147619568
(주)삼양패키징,272550.0,201712.0,201711.0,,0,0,0,5.27,7.517800422419494
(주)삼양패키징,272550.0,201812.0,201711.0,,0,0,0,4.84,9.8523632009313
(주)삼양패키징,272550.0,201912.0,201711.0,,0,0,0,5.16,2.4981151087436086
(주)삼양패키징,272550.0,202012.0,201711.0,,0,0,0,7.54,-2.0969426452883773
(주)삼양홀딩스,70.0,201112.0,196812.0,,0,0,0,3.76,-43.37306283917472
(주)삼양홀딩스,70.0,201212.0,196812.0,,0,0,0,1.4,57.86253752109226
(주)삼양홀딩스,70.0,201312.0,196812.0,,0,0,0,0.14,24.949701589783142
(주)삼양홀딩스,70.0,201412.0,196812.0,,0,0,0,4.14,-4.970873033116755
(주)삼양홀딩스,70.0,201512.0,196812.0,,0,0,0,4.89,-1.6628068532864928
(주)삼양홀딩스,70.0,201612.0,196812.0,,0,0,0,5.83,6.197963764513063
(주)삼양홀딩스,70.0,201712.0,196812.0,,0,0,0,4.04,3.669758314243586
(주)삼양홀딩스,70.0,201812.0,196812.0,,0,0,0,5.67,6.976854454360367
(주)삼양홀딩스,70.0,201912.0,196812.0,,0,0,0,2.56,-2.9223176041251646
(주)삼양홀딩스,70.0,202012.0,196812.0,,0,0,0,5.9,-0.6966630918043997
(주)삼우이엠씨,26250.0,201112.0,199511.0,2013/04/12,0,0,0,-0.5,-11.921081782329978
(주)삼우이엠씨,26250.0,201212.0,199511.0,2013/04/12,0,0,0,-0.5,-60.436097633226126
(주)삼원강재,23000.0,201112.0,201107.0,,0,0,0,55.96,22.476030522175915
(주)삼원강재,23000.0,201212.0,201107.0,,0,0,0,93.23,0.7068060129433723
(주)삼원강재,23000.0,201312.0,201107.0,,0,0,0,613.64,-10.313487685224256
(주)삼원강재,23000.0,201412.0,201107.0,,0,0,0,608.5,-9.73124183802672
(주)삼원강재,23000.0,201512.0,201107.0,,0,0,0,764.91,-3.7430991758099297
(주)삼원강재,23000.0,201612.0,201107.0,,0,0,0,175.39,-1.4403661397104248
(주)삼원강재,23000.0,201712.0,201107.0,,0,0,0,101.19,2.896772750052284
(주)삼원강재,23000.0,201812.0,201107.0,,0,0,0,105.97,3.844821879398368
(주)삼원강재,23000.0,201912.0,201107.0,,0,0,0,87.16,-6.086081164776314
(주)삼원강재,23000.0,202012.0,201107.0,,0,0,0,259.08,-8.66873880340393
(주)삼익악기,2450.0,201112.0,198809.0,,0,0,0,1.32,21.758564456296924
(주)삼익악기,2450.0,201212.0,198809.0,,0,0,0,1.44,-5.535790627338247
(주)삼익악기,2450.0,201312.0,198809.0,,0,0,0,2.22,1.8376378671248323
(주)삼익악기,2450.0,201412.0,198809.0,,0,0,0,4.0,-2.101901901184207
(주)삼익악기,2450.0,201512.0,198809.0,,0,0,0,3.79,3.6215880491527006
