,회사명,거래소코드,회계년도,영업손익,전기영업손익,당기순이익,전기순이익,매출액,전기매출액,정상영업이익증가율,순이익증가율,매출액증가율
1810,(주)드림텍,192650,2015/12,-13462762.0,27920586.0,-14793797.0,16324219.0,372144145.0,480418512.0,-148.2180495781858,-190.62483785594887,-22.537509337275495
1811,(주)드림텍,192650,2016/12,4230769.0,-13462762.0,-425896.0,-14793797.0,557237727.0,372144145.0,-418.21075553876847,-97.12111772251572,49.737066802434846
1812,(주)드림텍,192650,2017/12,40582617.0,4230769.0,24931835.0,-425896.0,679428781.0,557237727.0,859.2255450486662,-101.70824169179686,21.927993759116028
1813,(주)드림텍,192650,2018/12,42383561.0,40582617.0,37071423.0,24931835.0,601545649.0,679428781.0,4.437722683088674,48.69111318922173,-11.463031031062549
1814,(주)드림텍,192650,2019/12,30460474.0,42383561.0,23400364.0,37071423.0,559670324.0,601545649.0,-28.13139509443296,-36.87762134191612,-6.961287986973703
1815,(주)드림텍,192650,2020/12,19695004.0,30460474.0,10681011.0,23400364.0,1045847643.0,559670324.0,-35.34242441532591,-54.355363873826924,86.86851851019351
1816,(주)드림티엔터테인먼트,220110,2014/12,2106883.0,,1908848.0,,6619521.0,,,,
1817,(주)드림티엔터테인먼트,220110,2015/12,1344908.0,2106883.0,819119.0,1908848.0,16151951.0,6619521.0,-36.16598548661696,-57.08830666454322,144.00483056100282
1818,(주)드림티엔터테인먼트,220110,2016/12,934093.0,1344908.0,-545647.0,819119.0,18248479.0,16151951.0,-30.545955559785504,-166.61388638280886,12.980029471362315
1819,(주)드림티엔터테인먼트,220110,2017/12,1641354.0,934093.0,1069533.0,-545647.0,27756340.0,18248479.0,75.71633659603488,-151.01731316378272,52.10221081987162
1820,(주)드림티엔터테인먼트,220110,2018/12,748482.0,1641354.0,-6393963.0,1069533.0,16008309.0,27756340.0,-54.39850269960045,-697.8275565129827,-42.325576787141244
1821,(주)드림티엔터테인먼트,220110,2019/12,525852.0,748482.0,219035.0,-6393963.0,3840626.0,16008309.0,-29.744202265385137,-3019.1512771931425,-76.00854656166369
1822,(주)디딤,217620,2015/12,,,,,,,,,
1823,(주)디딤,217620,2016/12,,,,,,,,,
1824,(주)디딤,217620,2017/12,1528298.0,,2319186.0,,68808886.0,,,,
1825,(주)디딤,217620,2018/12,4447460.0,1528298.0,2609675.0,2319186.0,97013239.0,68808886.0,191.00738206815686,12.52547229933261,40.98940506027085
1826,(주)디딤,217620,2019/12,3493798.0,4447460.0,1357911.0,2609675.0,125265879.0,97013239.0,-21.442846028969345,-47.96627932596971,29.122458224490373
1827,(주)디딤,217620,2020/12,-13264543.0,3493798.0,-28072884.0,1357911.0,80928723.0,125265879.0,-479.6596998452687,-2167.358170012615,-35.394439694148474
1828,(주)디모아,16670,2011/12,4719958.0,,3721606.0,,49059079.0,,,,
1829,(주)디모아,16670,2012/12,6716198.0,4719958.0,3620120.0,3721606.0,95972857.0,49059079.0,42.29359668030944,-2.726941003427015,95.62710706411754
1830,(주)디모아,16670,2013/12,8914703.0,6716198.0,6149745.0,3620120.0,103871260.0,95972857.0,32.73436846263317,69.87682728749324,8.229830023711807
1831,(주)디모아,16670,2014/12,10049141.0,8914703.0,8351774.0,6149745.0,111790797.0,103871260.0,12.725471616945624,35.80683426711189,7.624377522714175
1832,(주)디모아,16670,2015/12,8918236.0,10049141.0,2646224.0,8351774.0,125056165.0,111790797.0,-11.253747957163702,-68.3154261597596,11.866243336649616
1833,(주)디모아,16670,2016/12,2118663.0,8918236.0,1796750.0,2646224.0,112077282.0,125056165.0,-76.2434746064132,-32.101364056859886,-10.378443157920284
1834,(주)디모아,16670,2017/12,1369318.0,2118663.0,1725894.0,1796750.0,113100719.0,112077282.0,-35.368767944689644,-3.943564769723111,0.9131529438767083
1835,(주)디모아,16670,2018/12,1906801.0,1369318.0,1968028.0,1725894.0,15619906.0,113100719.0,39.251875751286406,14.02948269128927,-86.18938399498592
1836,(주)디모아,16670,2019/12,7821685.0,1906801.0,-1737755.0,1968028.0,20405375.0,15619906.0,310.1993338581215,-188.29930265219804,30.636989748849963
1837,(주)디모아,16670,2020/12,6708924.0,7821685.0,-42545001.0,-1737755.0,24148848.0,20405375.0,-14.226614853449096,2348.273836070102,18.345524157237982
1838,(주)디바이스이엔지,187870,2011/12,,,,,,,,,
1839,(주)디바이스이엔지,187870,2012/12,,,,,,,,,
1840,(주)디바이스이엔지,187870,2013/12,,,,,,,,,
1841,(주)디바이스이엔지,187870,2014/12,,,,,,,,,
1842,(주)디바이스이엔지,187870,2015/12,1479770.0,,1299869.0,,51024261.0,,,,
1843,(주)디바이스이엔지,187870,2016/12,6128714.0,1479770.0,4540486.0,1299869.0,70777194.0,51024261.0,314.16666103516087,249.3033528763283,38.71282525777296
1844,(주)디바이스이엔지,187870,2017/12,10923189.0,6128714.0,7527859.0,4540486.0,115287774.0,70777194.0,78.22970691730761,65.79412424132572,62.88830834406913
1845,(주)디바이스이엔지,187870,2018/12,16337228.0,10923189.0,13929056.0,7527859.0,93160425.0,115287774.0,49.564637213546334,85.033433809002,-19.19314445259391
1846,(주)디바이스이엔지,187870,2019/12,4417264.0,16337228.0,4649753.0,13929056.0,43228287.0,93160425.0,-72.9619737203888,-66.61831928883049,-53.59801439291416
1847,(주)디바이스이엔지,187870,2020/12,43714287.0,4417264.0,30394735.0,4649753.0,126172727.0,43228287.0,889.6235995856259,553.6849376730335,191.87538011857836
1848,(주)디비아이엔씨,12030,2011/12,14955636.0,,4798467.0,,511077050.0,,,,
1849,(주)디비아이엔씨,12030,2012/12,21835953.0,14955636.0,2952394.0,4798467.0,544542768.0,511077050.0,46.00484392639671,-38.472141206764576,6.548076850643167
1850,(주)디비아이엔씨,12030,2013/12,18657205.0,21835953.0,-63801967.0,2952394.0,525450781.0,544542768.0,-14.557404478751168,-2261.024815793556,-3.506058315698722
1851,(주)디비아이엔씨,12030,2014/12,-14430984.0,18657205.0,-124525731.0,-63801967.0,283311322.0,525450781.0,-177.34804864930197,95.17537915406275,-46.08223410367336
1852,(주)디비아이엔씨,12030,2015/12,9761079.0,-14430984.0,13186937.0,-124525731.0,203671200.0,283311322.0,-247.84209819426724,-1044.3112604541905,-28.110462172069496
1853,(주)디비아이엔씨,12030,2016/12,10903255.0,9761079.0,-20712779.0,13186937.0,204809968.0,203671200.0,11.701329330497172,-257.0704326561961,0.5591207789810243
1854,(주)디비아이엔씨,12030,2017/12,4080798.0,10903255.0,-776258.0,-20712779.0,199529519.0,204809968.0,-62.572662934142144,-96.25227498444318,-2.578218751540452
1855,(주)디비아이엔씨,12030,2018/12,1577099.0,4080798.0,-3975420.0,-776258.0,237112636.0,199529519.0,-61.35317161006254,412.1261230158014,18.835868090274904
1856,(주)디비아이엔씨,12030,2019/12,18493010.0,1577099.0,4404486.0,-3975420.0,238505593.0,237112636.0,1072.5966473886547,-190.2584319714037,0.5874663718891809
1857,(주)디비아이엔씨,12030,2020/12,26874196.0,18493010.0,6271086.0,4404486.0,272445840.0,238505593.0,45.32083203329258,42.37951942633033,14.230377817596922
1858,(주)디스플레이테크,66670,2011/12,8930497.0,,5962040.0,,177792014.0,,,,
1859,(주)디스플레이테크,66670,2012/12,22241868.0,8930497.0,17049952.0,5962040.0,293664618.0,177792014.0,149.05520935732918,185.97513602726582,65.17312076795531
1860,(주)디스플레이테크,66670,2013/12,33672391.0,22241868.0,26550008.0,17049952.0,535275211.0,293664618.0,51.39191995924083,55.71896038182395,82.27432866972077
1861,(주)디스플레이테크,66670,2014/12,21464834.0,33672391.0,15700599.0,26550008.0,429634668.0,535275211.0,-36.253906056151465,-40.864051717046564,-19.735743563136907
1862,(주)디스플레이테크,66670,2015/12,14624521.0,21464834.0,14999232.0,15700599.0,318044268.0,429634668.0,-31.86753272818229,-4.467135298468549,-25.97332299077876
1863,(주)디스플레이테크,66670,2016/12,4505796.0,14624521.0,3972166.0,14999232.0,89178900.0,318044268.0,-69.19012937244236,-73.5175374312498,-71.96022410314278
1864,(주)디스플레이테크,66670,2017/12,8126981.0,4505796.0,4710640.0,3972166.0,82707089.0,89178900.0,80.36726474079163,18.591216983378843,-7.257110146009875
1865,(주)디스플레이테크,66670,2018/12,3576408.0,8126981.0,2996126.0,4710640.0,57286597.0,82707089.0,-55.99340025527314,-36.396625511607766,-30.735566089141404
1866,(주)디스플레이테크,66670,2019/12,6566006.0,3576408.0,5393286.0,2996126.0,43569777.0,57286597.0,83.59219641606886,80.00865117154619,-23.944204610373347
1867,(주)디스플레이테크,66670,2020/12,3882664.0,6566006.0,3838396.0,5393286.0,41735459.0,43569777.0,-40.867187754625874,-28.83010468942311,-4.210069746283071
1868,(주)디아이,3160,2011/12,-5808175.0,,-14371233.0,,87027369.0,,,,
1869,(주)디아이,3160,2012/12,1122392.0,-5808175.0,2492316.0,-14371233.0,93937495.0,87027369.0,-617.4818601700654,-676.6216242242156,7.940175693464892
1870,(주)디아이,3160,2013/12,7024896.0,1122392.0,2664986.0,2492316.0,106942673.0,93937495.0,525.8861431656676,6.928094190303316,13.844501601836413
1871,(주)디아이,3160,2014/12,8805025.0,7024896.0,3238225.0,2664986.0,133969332.0,106942673.0,25.34028973525017,21.510019189594242,25.272099753855976
1872,(주)디아이,3160,2015/12,1548555.0,8805025.0,1425500.0,3238225.0,105480560.0,133969332.0,-82.41282676653388,-55.97896996039496,-21.26514447351279
1873,(주)디아이,3160,2016/12,5481933.0,1548555.0,1699862.0,1425500.0,109725349.0,105480560.0,254.00311903677942,19.246720448965277,4.024238210339422
1874,(주)디아이,3160,2017/12,11515169.0,5481933.0,19445185.0,1699862.0,152165620.0,109725349.0,110.05672634087283,1043.9272717432357,38.67863842474541
1875,(주)디아이,3160,2018/12,21524011.0,11515169.0,14684625.0,19445185.0,195994250.0,152165620.0,86.91875907335793,-24.481947587539025,28.803240837187793
1876,(주)디아이,3160,2019/12,-6535241.0,21524011.0,505376.0,14684625.0,109539465.0,195994250.0,-130.36256114160133,-96.55846846616785,-44.11087825280588
1877,(주)디아이,3160,2020/12,5521899.0,-6535241.0,5742057.0,505376.0,162257537.0,109539465.0,-218.3513316704996,1036.195031026404,48.127012488147535
1878,(주)디아이디,74130,2011/12,-19489505.0,,-18221425.0,,748516405.0,,,,
1879,(주)디아이디,74130,2012/12,20008574.0,-19489505.0,13887943.0,-18221425.0,796311164.0,748516405.0,-197.4057671476238,-231.20319546242376,6.385265397089059
1880,(주)디아이디,74130,2013/12,-39359510.0,20008574.0,-46515075.0,13887943.0,692597926.0,796311164.0,-296.7132190429963,-434.9313501646716,-13.024209968253064
1881,(주)디아이디,74130,2014/12,-16842800.0,-39359510.0,-11119212.0,-46515075.0,184589313.0,692597926.0,-57.207800605241275,-76.09546582478906,-73.34827234235755
1882,(주)디아이씨,92200,2011/12,20912968.0,,9197764.0,,519145524.0,,,,
1883,(주)디아이씨,92200,2012/12,15926398.0,20912968.0,3300985.0,9197764.0,504880496.0,519145524.0,-23.844391671234806,-64.1110056748575,-2.7477898470718585
1884,(주)디아이씨,92200,2013/12,17084509.0,15926398.0,4684967.0,3300985.0,503605129.0,504880496.0,7.271644222378469,41.926334109364326,-0.2526076982779703
1885,(주)디아이씨,92200,2014/12,14101269.0,17084509.0,3822261.0,4684967.0,502040264.0,503605129.0,-17.461666589306137,-18.414345287810992,-0.31073253823036423
1886,(주)디아이씨,92200,2015/12,31098117.0,14101269.0,13499570.0,3822261.0,519409720.0,502040264.0,120.53417320100766,253.1828412554768,3.459773497370323
1887,(주)디아이씨,92200,2016/12,34833530.0,31098117.0,11105070.0,13499570.0,557499791.0,519409720.0,12.011701544501875,-17.737602012508546,7.333338120819148
1888,(주)디아이씨,92200,2017/12,32174333.0,34833530.0,4481636.0,11105070.0,632994705.0,557499791.0,-7.634015272066885,-59.6433340807397,13.541693686482475
1889,(주)디아이씨,92200,2018/12,22568704.0,32174333.0,-6970010.0,4481636.0,588210775.0,632994705.0,-29.85494369067418,-255.52378640300105,-7.074929639419338
1890,(주)디아이씨,92200,2019/12,-32010031.0,22568704.0,-55659588.0,-6970010.0,537765529.0,588210775.0,-241.83371362396352,698.558223015462,-8.576049291174579
1891,(주)디아이씨,92200,2020/12,-70962146.0,-32010031.0,-119098345.0,-55659588.0,493387380.0,537765529.0,121.68721423606243,113.97633234367454,-8.252323104927017
1892,(주)디아크,78590,2011/12,2797371.0,,2442175.0,,36339241.0,,,,
1893,(주)디아크,78590,2012/12,492333.0,2797371.0,796618.0,2442175.0,33487579.0,36339241.0,-82.40015357276529,-67.38079785437161,-7.847335061290906
1894,(주)디아크,78590,2013/12,424989.0,492333.0,-725212.0,796618.0,31284457.0,33487579.0,-13.67854683720165,-191.03635619581783,-6.578922889588405
1895,(주)디아크,78590,2014/12,573479.0,424989.0,675613.0,-725212.0,36718175.0,31284457.0,34.93972785177969,-207.3413329820474,17.368746403365733
1896,(주)디아크,78590,2015/12,1419070.0,573479.0,1319839.0,675613.0,39626376.0,36718175.0,147.449339906082,95.35429306422463,7.920331007736632
1897,(주)디아크,78590,2016/12,2088625.0,1419070.0,2493577.0,1319839.0,39105093.0,39626376.0,47.18266188419176,88.93039226754172,-1.315495012715773
1898,(주)디아크,78590,2017/12,2285974.0,2088625.0,2597855.0,2493577.0,40019060.0,39105093.0,9.448752169489497,4.181864045104683,2.33720707428058
1899,(주)디아크,78590,2018/12,2404127.0,2285974.0,-6626223.0,2597855.0,43385870.0,40019060.0,5.168606467090177,-355.0651595258396,8.413016197781758
1900,(주)디아크,78590,2019/12,1888369.0,2404127.0,-6047456.0,-6626223.0,64599738.0,43385870.0,-21.453026400019635,-8.734493239964909,48.89579948494752
1901,(주)디아크,78590,2020/12,-10062639.0,1888369.0,-179509871.0,-6047456.0,61405220.0,64599738.0,-632.8746129596493,2868.353486160131,-4.945094359361024
1902,(주)디알비동일,4840,2011/12,36718012.0,,28175622.0,,505919694.0,,,,
1903,(주)디알비동일,4840,2012/12,27917620.0,36718012.0,29877375.0,28175622.0,336113707.0,505919694.0,-23.967506737565202,6.0398063261921955,-33.56382228520244
1904,(주)디알비동일,4840,2013/12,33906752.0,27917620.0,30256316.0,29877375.0,421068531.0,336113707.0,21.452874564522332,1.268320928461754,25.275620193615012
1905,(주)디알비동일,4840,2014/12,69244220.0,33906752.0,48312861.0,30256316.0,585108837.0,421068531.0,104.21956075297334,59.67859735468125,38.958101573256734
1906,(주)디알비동일,4840,2015/12,73744873.0,69244220.0,52578799.0,48312861.0,679635431.0,585108837.0,6.499680406537903,8.82981862738371,16.15538648923192
1907,(주)디알비동일,4840,2016/12,67469281.0,73744873.0,48913644.0,52578799.0,551252492.0,679635431.0,-8.509868882681513,-6.970784935578312,-18.889971467658814
1908,(주)디알비동일,4840,2017/12,33909830.0,67469281.0,19130817.0,48913644.0,546864454.0,551252492.0,-49.74034183052877,-60.888587650513216,-0.7960123652375253
1909,(주)디알비동일,4840,2018/12,27046587.0,33909830.0,10986419.0,19130817.0,545431367.0,546864454.0,-20.239685660470723,-42.572138973468824,-0.2620552477890618
1910,(주)디알비동일,4840,2019/12,26475358.0,27046587.0,13479792.0,10986419.0,546994961.0,545431367.0,-2.1120187918719653,22.695047403526118,0.28667108175316947
1911,(주)디알비동일,4840,2020/12,21049960.0,26475358.0,6267807.0,13479792.0,496638329.0,546994961.0,-20.4922554777163,-53.50219795676372,-9.206050437455493
1912,(주)디알젬,263690,2012/12,,,,,,,,,
1913,(주)디알젬,263690,2013/12,,,,,,,,,
1914,(주)디알젬,263690,2014/12,,,,,,,,,
1915,(주)디알젬,263690,2015/12,,,,,,,,,
1916,(주)디알젬,263690,2016/12,2689757.0,,332705.0,,35354471.0,,,,
1917,(주)디알젬,263690,2017/12,4168382.0,2689757.0,3992380.0,332705.0,49323651.0,35354471.0,54.972438030647375,1099.9759546745615,39.51177773244012
1918,(주)디알젬,263690,2018/12,4205336.0,4168382.0,4653262.0,3992380.0,56626161.0,49323651.0,0.886531032904374,16.553584578622274,14.805290873540567
1919,(주)디알젬,263690,2019/12,4572698.0,4205336.0,5470786.0,4653262.0,60087401.0,56626161.0,8.735615893712179,17.568836656951618,6.1124397961571155
1920,(주)디알젬,263690,2020/12,22989842.0,4572698.0,19987824.0,5470786.0,106603708.0,60087401.0,402.7631826987044,265.35561800443304,77.4144100524501
1921,(주)디알텍,214680,2015/12,,,,,,,,,
1922,(주)디알텍,214680,2016/12,2445858.0,,-435440.0,,36639222.0,,,,
1923,(주)디알텍,214680,2017/12,-1059305.0,2445858.0,-1814795.0,-435440.0,38804491.0,36639222.0,-143.31015946142418,316.7726896931839,5.909702449467949
1924,(주)디알텍,214680,2018/12,1572029.0,-1059305.0,1245747.0,-1814795.0,44714337.0,38804491.0,-167.38457114976885,-245.67925911119994,15.229799045682624
1925,(주)디알텍,214680,2019/12,1398254.0,1572029.0,944606.0,1245747.0,47845054.0,44714337.0,-11.05418538716525,-24.17352801170703,7.001595483793039
1926,(주)디알텍,214680,2020/12,-5490218.0,1398254.0,-7806753.0,944606.0,55268489.0,47845054.0,-492.64811686574825,-926.4560038788659,15.515574504315536
1927,(주)디앤씨미디어,263720,2016/12,3693827.0,,3011991.0,,18893266.0,,,,
1928,(주)디앤씨미디어,263720,2017/12,5432589.0,3693827.0,4536199.0,3011991.0,26536904.0,18893266.0,47.07210164417554,50.60466648140714,40.45694375975017
1929,(주)디앤씨미디어,263720,2018/12,5801456.0,5432589.0,4917413.0,4536199.0,32910222.0,26536904.0,6.789893363919118,8.403820026414186,24.016810702559727
1930,(주)디앤씨미디어,263720,2019/12,7913752.0,5801456.0,4852476.0,4917413.0,42139941.0,32910222.0,36.40975644734701,-1.320552087042516,28.04514354233162
1931,(주)디앤씨미디어,263720,2020/12,13147012.0,7913752.0,10867447.0,4852476.0,57733989.0,42139941.0,66.128683335035,123.95673878654938,37.00538641000945
1932,(주)디어유,376300,2020/12,-454001.0,,-2249957.0,,13047733.0,,,,
1933,(주)디에스,51710,2011/12,-31506383.0,,-44178931.0,,893352870.0,,,,
1934,(주)디에스,51710,2012/12,-74135129.0,-31506383.0,-21230911.0,-44178931.0,636051168.0,893352870.0,135.30193548399382,-51.94335734379811,-28.80179945019934
1935,(주)디에스앤엘,141020,2011/12,4093365.0,,3433134.0,,49498638.0,,,,
1936,(주)디에스앤엘,141020,2012/12,4331205.0,4093365.0,3705144.0,3433134.0,50803619.0,49498638.0,5.810378502772169,7.9230813594808716,2.6363977934099925
1937,(주)디에스앤엘,141020,2013/12,-5970214.0,4331205.0,-4556762.0,3705144.0,16492480.0,50803619.0,-237.84187079577163,-222.9847476913178,-67.53680087239454
1938,(주)디에스앤엘,141020,2014/12,-7026564.0,-5970214.0,-8213942.0,-4556762.0,12123550.0,16492480.0,17.693670612142213,80.25830622709722,-26.490436853644812
1939,(주)디에스앤엘,141020,2015/12,-8196670.0,-7026564.0,-12651176.0,-8213942.0,53708366.0,12123550.0,16.65260574015977,54.02076128611573,343.00857422124704
1940,(주)디에스앤엘,141020,2016/12,-2007260.0,-8196670.0,-22679518.0,-12651176.0,50063640.0,53708366.0,-75.51127470057962,79.26806172011203,-6.786142032323232
1941,(주)디에스앤엘,141020,2017/12,1976743.0,-2007260.0,2450792.0,-22679518.0,46442299.0,50063640.0,-201.54380210275184,-1025.3954639969447,-7.233475232723789
1942,(주)디에스앤엘,141020,2018/12,-7461209.0,1976743.0,-12954962.0,2450792.0,25153821.0,46442299.0,-477.44962294036196,-628.6030801471524,-45.83855334121164
1943,(주)디에스앤엘,141020,2019/12,-17343940.0,-7461209.0,-34274970.0,-12954962.0,38570359.0,25153821.0,132.4548206597617,164.57020869686843,53.33797199240624
1944,(주)디에스앤엘,141020,2020/12,-140874.0,-17343940.0,-3132607.0,-34274970.0,1511000.0,38570359.0,-99.18776241153971,-90.86036545035634,-96.08248396132377
1945,(주)디에스케이,109740,2011/12,5208151.0,,4848898.0,,37945005.0,,,,
1946,(주)디에스케이,109740,2012/12,-744265.0,5208151.0,-985664.0,4848898.0,19550609.0,37945005.0,-114.29038827791283,-120.32758783542157,-48.47646218520725
1947,(주)디에스케이,109740,2013/12,2143919.0,-744265.0,2595518.0,-985664.0,32036754.0,19550609.0,-134.71516414566037,-137.97561796912987,63.86575988502455
1948,(주)디에스케이,109740,2014/12,2952718.0,2143919.0,2533132.0,2595518.0,35009890.0,32036754.0,37.72525920988619,-2.403604983668,9.280390891037213
1949,(주)디에스케이,109740,2015/12,10491514.0,2952718.0,9401952.0,2533132.0,56461731.0,35009890.0,255.31716879160152,271.15918159811645,61.273660100046015
1950,(주)디에스케이,109740,2016/12,4646628.0,10491514.0,2725574.0,9401952.0,59535940.0,56461731.0,-55.710605733357454,-71.01055185136022,5.444765765328732
1951,(주)디에스케이,109740,2017/12,13513880.0,4646628.0,-42306056.0,2725574.0,103291567.0,59535940.0,190.83197535933584,-1652.1888600346201,73.49447577379311
1952,(주)디에스케이,109740,2018/12,22267608.0,13513880.0,17026727.0,-42306056.0,117907273.0,103291567.0,64.77583047947739,-348.4685165857184,14.149950886116386
1953,(주)디에스케이,109740,2019/12,5474893.0,22267608.0,3891897.0,17026727.0,76480134.0,117907273.0,-75.4131966037843,-77.14242437786193,-35.135355051422486
1954,(주)디에스케이,109740,2020/12,-14093668.0,5474893.0,-18764460.0,3891897.0,32587321.0,76480134.0,-357.4236245347626,-582.1417421889633,-57.39112983248695
1955,(주)디에이치패션,45260,2011/12,-3563934.0,,-7337590.0,,3997421.0,,,,
1956,(주)디에이테크놀로지,196490,2011/12,,,,,,,,,
1957,(주)디에이테크놀로지,196490,2012/12,,,,,,,,,
1958,(주)디에이테크놀로지,196490,2013/12,2734018.0,,2080529.0,,28862676.0,,,,
1959,(주)디에이테크놀로지,196490,2014/12,4869325.0,2734018.0,2798968.0,2080529.0,40333039.0,28862676.0,78.10142435053463,34.53155423452401,39.74116260044633
1960,(주)디에이테크놀로지,196490,2015/12,3205730.0,4869325.0,3393736.0,2798968.0,60452386.0,40333039.0,-34.16479696877904,21.24954626133632,49.88304253493023
1961,(주)디에이테크놀로지,196490,2016/12,3021043.0,3205730.0,3991393.0,3393736.0,74923371.0,60452386.0,-5.761152685971682,17.610591984762518,23.937822735400385
1962,(주)디에이테크놀로지,196490,2017/12,4641627.0,3021043.0,1127985.0,3991393.0,101348011.0,74923371.0,53.64319541297492,-71.73956561030197,35.26888826184823
1963,(주)디에이테크놀로지,196490,2018/12,2109559.0,4641627.0,-17223005.0,1127985.0,92133286.0,101348011.0,-54.551302808260985,-1626.8824496779655,-9.0921616606763
1964,(주)디에이테크놀로지,196490,2019/12,650130.0,2109559.0,-20783129.0,-17223005.0,108845736.0,92133286.0,-69.18171049020198,20.67074822308883,18.139426829951553
1965,(주)디에이테크놀로지,196490,2020/12,-14188468.0,650130.0,-29486583.0,-20783129.0,56844530.0,108845736.0,-2282.4047498192667,41.87749592469931,-47.77514297849941
1966,(주)디에이피,66900,2011/12,7542001.0,,2612801.0,,212427333.0,,,,
1967,(주)디에이피,66900,2012/12,27671468.0,7542001.0,20933343.0,2612801.0,309642334.0,212427333.0,266.8982276719401,701.183978420094,45.76388529059959
1968,(주)디에이피,66900,2013/12,27126577.0,27671468.0,20608617.0,20933343.0,304367858.0,309642334.0,-1.9691438126809897,-1.5512381371671022,-1.7034091985626227
1969,(주)디에이피,66900,2014/12,5756979.0,27126577.0,-1715202.0,20608617.0,216686457.0,304367858.0,-78.77734813352971,-108.32274188995797,-28.807707087126133
1970,(주)디에이피,66900,2015/12,12447123.0,5756979.0,7638157.0,-1715202.0,256089914.0,216686457.0,116.20928268107282,-122.45570495605158,18.18454994628483
1971,(주)디에이피,66900,2016/12,4939263.0,12447123.0,2443882.0,7638157.0,247819536.0,256089914.0,-60.31803493867619,-68.00429737173509,-3.229482126344109
1972,(주)디에이피,66900,2017/12,7474137.0,4939263.0,5277713.0,2443882.0,297905538.0,247819536.0,51.32089544533264,115.95613045147024,20.210675400505956
1973,(주)디에이피,66900,2018/12,11628499.0,7474137.0,7510631.0,5277713.0,304108132.0,297905538.0,55.58316632408531,42.308439280423165,2.0820673699593994
1974,(주)디에이피,66900,2019/12,807517.0,11628499.0,996179.0,7510631.0,270484203.0,304108132.0,-93.05570736171539,-86.73641402433431,-11.056570167613932
1975,(주)디에이피,66900,2020/12,8150326.0,807517.0,5014753.0,996179.0,301339709.0,270484203.0,909.3070486441771,403.3987867642261,11.407507594815065
1976,(주)디엔에이링크,127120,2011/12,1389173.0,,1457513.0,,9150508.0,,,,
1977,(주)디엔에이링크,127120,2012/12,307203.0,1389173.0,269945.0,1457513.0,10037535.0,9150508.0,-77.88590765872932,-81.4790674251276,9.69374596470491
1978,(주)디엔에이링크,127120,2013/12,-6353568.0,307203.0,-7210899.0,269945.0,6666124.0,10037535.0,-2168.198552748508,-2771.2474763377722,-33.58803730198699
1979,(주)디엔에이링크,127120,2014/12,-4252736.0,-6353568.0,-4459033.0,-7210899.0,8732714.0,6666124.0,-33.065389400097715,-38.16259248673431,31.00137351180386
1980,(주)디엔에이링크,127120,2015/12,-7964600.0,-4252736.0,-9053992.0,-4459033.0,9419934.0,8732714.0,87.28178753630604,103.04832908839204,7.869489370658423
1981,(주)디엔에이링크,127120,2016/12,-6342292.0,-7964600.0,-9811455.0,-9053992.0,11483885.0,9419934.0,-20.368982748662834,8.366066592504168,21.910461368412985
1982,(주)디엔에이링크,127120,2017/12,944076.0,-6342292.0,337624.0,-9811455.0,14480118.0,11483885.0,-771.7988805985959,-3006.0300807999433,26.090761096963266
1983,(주)디엔에이링크,127120,2018/12,-2911754.0,944076.0,-3753038.0,337624.0,14876023.0,14480118.0,-408.42368622865104,-1211.602848138758,2.734128271606626
1984,(주)디엔에이링크,127120,2019/12,-5845160.0,-2911754.0,-13118204.0,-3753038.0,15572845.0,14876023.0,100.74360677447338,249.53560289024517,4.684195500369958
1985,(주)디엔에이링크,127120,2020/12,-8058790.0,-5845160.0,-13772653.0,-13118204.0,15285686.0,15572845.0,37.87116178171342,4.988861280095964,-1.8439726331315827
1986,(주)디엔에프,92070,2011/12,3024284.0,,1856452.0,,25329505.0,,,,
1987,(주)디엔에프,92070,2012/12,1005645.0,3024284.0,468978.0,1856452.0,27174584.0,25329505.0,-66.74766655512512,-74.73794097558138,7.284307371975883
1988,(주)디엔에프,92070,2013/12,-8842800.0,1005645.0,-13446050.0,468978.0,20605828.0,27174584.0,-979.316259713915,-2967.0961111182187,-24.172425233814067
1989,(주)디엔에프,92070,2014/12,14996934.0,-8842800.0,10164762.0,-13446050.0,61629776.0,20605828.0,-158.96405225228037,-232.28101159672994,199.08905383467243
1990,(주)디엔에프,92070,2015/12,19550854.0,14996934.0,17275227.0,10164762.0,71488720.0,61629776.0,30.365673410311732,69.95210512553072,15.997046622398885
1991,(주)디엔에프,92070,2016/12,12088624.0,19550854.0,10436018.0,17275227.0,58221631.0,71488720.0,-38.16830712356606,-39.589691064551566,-18.558297029237618
1992,(주)디엔에프,92070,2017/12,15092377.0,12088624.0,13231627.0,10436018.0,74380663.0,58221631.0,24.84776596575425,26.78808143105924,27.754344429134935
1993,(주)디엔에프,92070,2018/12,14783161.0,15092377.0,14116309.0,13231627.0,74242592.0,74380663.0,-2.048822395570956,6.686116529735912,-0.1856275467724723
1994,(주)디엔에프,92070,2019/12,5245037.0,14783161.0,2231167.0,14116309.0,58814557.0,74242592.0,-64.52019294114432,-84.19440237529513,-20.780571615818584
1995,(주)디엔에프,92070,2020/12,11811312.0,5245037.0,14419168.0,2231167.0,95098206.0,58814557.0,125.19025127944761,546.2612614833404,61.691613183450485
1996,(주)디엔오토모티브,7340,2011/12,52953706.0,,53052040.0,,562794298.0,,,,
