회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,매출액증가율,정상영업손익증가율,총자본정상영업이익률,유보율,CASH FLOW 대 부채비율,CASH FLOW 대 매출액비율,타인자본회전률,순운전자본회전률
(주)포스코엠텍,9520,201412,199711,,0,0,0,제조업,1,-2.0353976937624334,-4.450652626174988,-1.8285714285714283,-0.6277229343903287,-0.5718631178707224,-0.7469613259668507,-0.2714285714285715,-0.11475409836065548
(주)포스코엠텍,9520,201512,199711,,0,0,0,제조업,1,-1.046430435831506,4.611685527670913,-0.1841269841269842,-0.5310992707004414,0.30418250950570347,0.1359116022099447,-0.19047619047619058,0.03278688524590167
(주)포스코엠텍,9520,201612,199711,,0,0,0,제조업,1,-1.5272084894772395,0.7854130995584377,0.503174603174603,-0.5309969368054086,1.6768060836501901,1.3281767955801103,0.061904761904761865,0.16393442622950835
(주)포스코엠텍,9520,202012,199711,,0,0,0,제조업,1,-0.724042720663158,-0.15755103977988263,0.7111111111111111,-0.46688816269724853,0.5844106463878327,-0.30386740331491713,2.1952380952380954,1.2295081967213115
(주)포스코인터내셔널,47050,201312,200103,,0,0,0,도매 및 소매업,1,-0.2701528293252583,0.024368351951868893,-0.3904761904761905,-0.5158515203405671,-0.5106463878326996,-0.6850828729281767,0.3,1.3934426229508199
(주)포스코인터내셔널,47050,201412,200103,,0,0,0,도매 및 소매업,1,0.847362964447687,1.5578026854695959,-0.033333333333333465,-0.4977657099584524,-0.7817490494296577,-0.9569060773480662,0.3571428571428572,1.4590163934426232
(주)포스코인터내셔널,47050,201512,200103,,0,0,0,도매 및 소매업,1,-0.8557270930822651,-0.0511761187688422,-0.038095238095238126,-0.49018617946636284,-0.294296577946768,-0.48950276243093915,0.18571428571428558,1.114754098360656
(주)포스코인터내셔널,47050,201612,200103,,0,0,0,도매 및 소매업,1,-0.43697951328504436,-0.18819369903349484,-0.09206349206349214,-0.4813104196371922,0.10228136882129275,-0.0607734806629834,0.23809523809523814,1.278688524590164
(주)포스코인터내셔널,47050,202012,200103,,0,0,0,도매 및 소매업,1,-0.7518762460552615,-0.27961214521054745,0.16031746031746028,-0.43348637935857104,0.42851711026615974,-0.04972375690607737,0.7095238095238096,2.3442622950819674
(주)포스코케미칼,3670,202012,201905,,0,0,0,제조업,1,0.14747692042076968,-0.4108748621964784,-0.20952380952380956,1.4559861917464303,-0.39429657794676803,-0.3944751381215469,-0.3047619047619049,0.8032786885245905
(주)폴라리스세원,234100,202012,201710,,0,0,0,제조업,1,-0.7202968683242738,-0.35204397977619845,0.22698412698412693,0.5273333833632377,-0.06349809885931558,-0.2773480662983425,0.0,0.04918032786885251
(주)폴라리스오피스,41020,201312,200510,,0,0,0,정보통신업,0,0.6998814690113221,0.22593381558026657,0.8460317460317459,-0.1153439442212049,0.7711026615969582,1.4773480662983425,-0.009523809523809533,-0.901639344262295
