,회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,자기자본증가율,매출액증가율,종업원수증가율,정상영업손익증가율,총자본정상영업이익률,금융비용부담률,1주당순이익,유동비율,당좌비율,부채비율,CASH FLOW 대 부채비율,CASH FLOW 대 매출액비율,총자본투자효율,자기자본회전률,순운전자본회전률
3125,(주)아이센스,99190,201612,201301,,0,0,0,제조업,1,21.00962874,16.75982692,29.97182427,21.01,32.37905434,12.93,0.38,1278.703708,294.81,196.65,40.93,24.34,11.61,30.39,0.924397072,1.19
3126,(주)아이센스,99190,201712,201301,,0,0,0,제조업,1,7.584363527,6.976057519,18.49168673,7.07,-11.44834971,10.08,0.68,1102.662048,371.53,258.67,41.73,24.74,10.86,30.22,0.98245278,1.26
3127,(주)아이센스,99190,201812,201301,,0,0,0,제조업,1,7.677428171,10.96852288,10.21431559,0.3,20.41519374,11.27,0.48,1631.634758,392.62,284.34,37.53,30.47,12.12,31.84,0.993037282,1.33
3128,(주)아이센스,99190,201912,201301,,0,0,0,제조업,1,7.139207953,9.725901009,9.738734776,1.2,10.11297322,11.56,0.43,1693.494136,308.63,232.85,34.29,41.69,15.14,33.54,0.987850651,1.23
3129,(주)아이센스,99190,202012,201301,,0,0,0,제조업,1,13.69707109,10.95769499,7.302503757,5.77,0.938410111,10.56,-0.08,1986.971908,505.74,396.81,37.6,43.24,17.81,33.23,0.960392341,1.12
3130,(주)아이스크림에듀,289010,201912,201907,,0,0,0,정보통신업,0,38.67373481,52.24925176,6.327796901,0.0,-57.14613995,6.53,-0.14,387.2263427,370.95,330.92,28.37,38.16,7.58,30.47,1.428220758,1.37
3131,(주)아이스크림에듀,289010,202012,201907,,0,0,0,정보통신업,0,4.333907741,-1.625409895,8.534789686,11.53,-128.9892539,-1.6,-0.63,58.31178813,302.25,275.51,36.15,12.27,2.81,20.63,1.562817491,1.39
3132,(주)아이씨디,40910,201612,201108,,0,0,0,제조업,1,78.27578096,28.00593905,82.96258463,0.0,143.3947803,6.69,0.21,629.3809174,167.91,151.73,114.04,-7.09,-3.94,16.36,2.049049896,0.92
3133,(주)아이씨디,40910,201712,201108,,0,0,0,제조업,1,-1.389214319,20.47274827,35.05213743,6.56,131.0744027,15.56,0.69,1495.33154,233.7,212.21,75.2,-10.08,-3.3,24.73,2.510319941,1.32
3134,(주)아이씨디,40910,201812,201108,,0,1,1,제조업,1,-19.60358876,-3.213868366,-24.97142003,-14.37,6.489126219,18.5,1.11,1781.484629,244.72,171.23,45.53,15.34,3.92,34.86,1.751569653,1.22
3135,(주)아이앤씨테크놀로지,52860,201112,200910,,1,1,1,제조업,1,3.057087275,5.686615159,-28.32601259,14.86,-34.51713853,10.77,-2.91,592.3680488,1062.09,940.6,8.48,121.58,28.6,14.47,0.39168638,0.49
3136,(주)아이에스시,95340,201112,200710,,0,0,0,제조업,1,38.88963515,21.51646846,54.981291,44.64,65.643043,18.19,-0.48,1614.323147,198.24,187.57,24.62,72.27,27.29,32.95,0.651762078,1.09
3137,(주)아이에스시,95340,201212,200710,,0,0,0,제조업,1,6.284535178,11.30193377,21.01616591,44.64,38.49588825,20.54,-0.72,1341.813784,260.14,242.95,19.0,108.11,28.6,28.8,0.746550174,1.21
3138,(주)아이에스시,95340,201312,200710,,0,0,0,제조업,1,18.33260965,14.3131705,7.104393278,-0.34,10.05823943,20.54,-0.21,1364.8,387.93,357.73,23.18,83.05,28.6,26.28,0.708301542,1.2
3139,(주)아이에스시,95340,201412,200710,,0,0,0,제조업,1,68.0715717,51.02265637,30.20774821,44.64,-15.00145725,12.19,0.9,720.3462103,206.42,180.48,37.09,32.42,21.0,22.23,0.688802453,1.09
3140,(주)아이에스시,95340,201512,200710,,0,0,0,제조업,1,10.19899285,21.42419561,33.8565235,-15.3,-8.704863887,8.44,0.6,351.7511803,235.92,208.04,24.41,41.64,16.11,19.04,0.692117718,1.06
3141,(주)아이에스시,95340,201612,200710,,0,0,0,제조업,1,0.639033204,3.726675658,-5.455553354,29.58,-31.54737198,5.5,0.26,677.8633574,267.94,228.36,20.71,51.35,18.49,20.86,0.585717141,0.95
3142,(주)아이에스시,95340,201712,200710,,0,0,0,제조업,1,7.494310739,5.513784687,21.83613788,26.06,106.1762237,10.89,-0.16,1185.128864,298.32,266.02,22.98,50.12,17.34,29.12,0.681993977,1.06
3143,(주)아이에스시,95340,201812,200710,,0,0,0,제조업,1,2.625664576,3.665858292,1.557556048,21.96,-40.59992561,6.16,-0.26,876.1167926,316.79,275.3,21.74,51.2,17.11,24.7,0.662378618,1.01
3144,(주)아이에스시,95340,201912,200710,,0,0,0,제조업,1,-3.840143971,0.199100186,-24.32334122,10.25,-84.63337847,0.95,-0.75,224.9540888,261.93,216.23,16.84,47.32,16.21,16.1,0.491913359,0.88
3145,(주)아이에스시,95340,202012,200710,,0,0,0,제조업,1,14.87642592,-3.192384417,38.88126396,-30.12,594.6717064,8.07,0.04,389.2720443,135.15,114.83,38.64,27.49,15.07,17.37,0.693567409,1.06
3146,(주)아이에스이커머스,69920,201112,200712,,0,0,0,도매 및 소매업,1,1.174653608,-16.92240909,82.96258463,40.77,-99.80232029,0.01,0.72,-21.30864834,105.57,58.65,99.95,-5.06,-1.3,0.56,3.881638516,2.22
3147,(주)아이에스이커머스,69920,201212,200712,,1,0,1,도매 및 소매업,1,78.27578096,10.08320045,-4.711069345,-28.42,-432.3986363,-7.8,0.27,-273.1332387,132.16,92.46,223.81,-0.85,-0.57,-3.59,3.521244751,1.33
3148,(주)아이에이,38880,201112,200004,,0,0,0,제조업,1,23.97348174,-27.84400484,-37.56142856,3.75,-432.3986363,-10.89,5.3,-507.3952676,70.1,61.64,177.08,-19.54,-13.66,-3.59,0.806219089,0.42
3149,(주)아이에이,38880,201212,200004,,1,0,1,제조업,1,-10.27713946,-31.51271657,59.16810234,-25.9,24.90195531,-10.89,5.3,-568.9727965,51.15,33.02,388.92,2.37,3.95,-3.59,1.901006218,0.59
3150,(주)아이에이치큐,3560,201112,197312,,0,0,0,정보통신업,0,41.99257528,26.61391101,25.23455594,4.49,54.78669595,-1.93,1.49,52.95669726,162.18,149.65,90.59,34.85,18.89,17.43,1.671128226,0.74
3151,(주)아이에이치큐,3560,201212,197312,,0,0,0,정보통신업,0,-18.27697053,19.08485702,-8.661858987,2.15,147.8607266,4.93,-0.01,106.611733,273.66,263.6,30.79,33.35,8.01,25.49,1.393412102,1.35
3152,(주)아이에이치큐,3560,201312,197312,,0,0,0,정보통신업,0,77.49476223,24.45196678,37.92353747,-25.26,-118.8817878,-0.67,0.49,1.595134893,122.54,120.72,86.54,5.78,3.52,17.27,1.575253203,1.33
3153,(주)아이에이치큐,3560,201412,197312,,0,0,0,정보통신업,0,-1.081811726,-4.774098563,14.80587445,11.27,-432.3986363,-5.13,0.6,-185.2344591,112.68,108.51,93.77,2.85,1.56,15.24,1.67070086,1.04
3154,(주)아이에이치큐,3560,201512,197312,,0,0,0,정보통신업,0,78.27578096,102.2875763,49.30776537,44.64,156.3281099,4.38,-0.61,26.66259604,220.31,220.08,18.9,44.41,17.0,22.85,0.827693564,1.11
3155,(주)아이에이치큐,3560,201612,197312,,0,0,0,정보통신업,0,0.374987541,3.031362679,3.038928635,0.85,52.35367791,4.38,-0.77,29.41786726,309.5,309.17,15.83,109.5,28.6,22.54,0.501169654,0.91
3156,(주)아이에이치큐,3560,201712,197312,,0,0,0,정보통신업,0,-0.60584789,2.783167927,15.89520976,-6.33,36.74849594,6.0,-0.98,18.169049,435.84,434.02,12.01,121.58,28.6,25.81,0.564432529,1.01
3157,(주)아이에이치큐,3560,201812,197312,,0,0,0,정보통신업,0,-9.332380241,-10.16355919,-13.68177381,4.95,-35.31034821,4.08,-1.45,-67.67638649,350.08,348.29,13.05,121.58,28.6,19.81,0.506343061,0.96
3158,(주)아이에이치큐,3560,201912,197312,,0,0,0,정보통신업,0,-22.36308992,-31.51271657,-9.282860837,6.87,-170.9214652,-3.55,-0.88,-453.235012,504.12,502.28,21.16,121.58,28.6,-0.98,0.581595845,0.92
3159,(주)아이에이치큐,3560,202012,197312,,0,0,0,정보통신업,0,-11.7534177,-13.28932593,-18.36903096,-13.65,-130.4581422,-10.4,-1.12,-124.7877776,574.27,573.89,23.31,121.58,28.6,28.58,0.634397994,0.71
3160,(주)아이엠,101390,201112,200807,,0,0,0,제조업,1,19.17417327,13.66594336,0.568956775,8.6,-35.11236572,3.03,0.11,336.8010522,123.45,89.23,180.32,8.42,3.52,38.97,4.306578766,1.2
3161,(주)아이엠,101390,201212,200807,,0,0,0,제조업,1,-11.25927458,-6.52497089,4.387921361,8.91,-100.6553636,-0.02,0.09,30.61606071,113.96,77.51,166.12,10.38,3.59,38.22,4.647161008,1.29
3162,(주)아이엠,101390,201312,200807,,0,0,0,제조업,1,-3.15489552,-7.61305148,3.324470696,11.82,100.8336161,2.51,0.4,-373.0571374,99.75,72.62,178.96,12.28,4.09,36.53,5.165883573,1.57
3163,(주)아이엠,101390,201412,200807,,0,0,0,제조업,1,-19.9396495,-17.40912725,-27.51975347,9.76,-216.118802,-3.29,0.51,-613.0922853,85.56,52.54,170.41,17.73,6.4,34.36,4.270219454,1.37
3164,(주)아이엠,101390,201512,200807,,0,0,0,제조업,1,11.11360772,5.545917513,-3.691458409,0.74,201.226198,3.47,0.54,119.9428388,88.68,64.34,184.68,5.28,2.26,36.35,4.423368846,1.45
3165,(주)아이엠,101390,201612,200807,,0,0,0,제조업,1,-7.293540801,-7.934661409,-20.14835655,-0.74,-308.0802495,-7.11,0.74,-698.2254437,70.34,53.36,186.66,5.03,2.52,23.33,3.581421474,1.15
3166,(주)아이엠,101390,201712,200807,,1,0,1,제조업,1,-7.779262629,-7.88292035,29.59094328,-2.96,594.6717064,0.85,0.56,-163.0641296,51.15,33.02,186.98,12.19,4.34,27.51,5.039842326,1.86
3167,(주)아이엠비씨,52220,201112,200501,,0,0,0,정보통신업,0,11.72947979,8.199996257,43.53547005,6.32,32.9121025,8.48,-2.91,203.629913,349.61,349.61,25.06,54.3,11.26,8.04,1.208087719,1.11
3168,(주)아이엠비씨,52220,201212,200501,,0,0,0,정보통신업,0,5.732302102,5.151907298,-9.430415787,1.98,-42.23074991,4.51,-2.73,141.5523478,353.05,353.05,25.75,38.48,9.52,4.92,1.06668277,0.94
3169,(주)아이엠비씨,52220,201312,200501,,0,0,0,정보통신업,0,14.10094152,4.180721073,5.588831532,7.77,36.58572956,5.6,-2.68,144.7964783,259.07,259.07,37.72,45.43,16.25,18.38,1.076209782,0.86
3170,(주)아이엠비씨,52220,201412,200501,,0,0,0,정보통신업,0,9.984333457,5.945585161,5.760515665,0.0,-67.73902635,1.54,-1.95,91.83286957,206.21,206.21,42.97,13.75,5.61,16.76,1.083166906,0.82
3171,(주)아이엠비씨,52220,201512,200501,,0,0,0,정보통신업,0,-8.042718791,0.691273589,17.75870631,8.11,-53.20854939,0.75,-1.25,40.30169565,284.6,284.6,30.57,-8.67,-2.15,19.2,1.235462426,1.03
3172,(주)아이엠비씨,52220,201612,200501,,0,0,0,정보통신업,0,3.605488868,2.098402758,4.294392913,4.17,255.9994855,2.74,-1.27,77.13504348,224.51,224.51,32.5,24.34,6.29,24.39,1.270762166,1.21
3173,(주)아이엠비씨,52220,201712,200501,,0,0,0,정보통신업,0,-7.66458052,-2.012878229,-14.62989769,-4.0,-92.48363994,0.21,-0.85,-7.630608696,178.58,178.58,24.86,67.31,15.27,22.65,1.084618653,1.29
3174,(주)아이엠비씨,52220,201812,200501,,0,0,0,정보통신업,0,-4.545848516,-2.154697431,1.172188169,-16.67,553.3033786,1.47,-0.82,-69.72313043,281.27,281.27,21.8,19.97,3.84,19.31,1.120676874,1.52
3175,(주)아이엠비씨,52220,201912,200501,,0,0,0,정보통신업,0,6.69034089,4.252796649,-11.23121444,-1.0,84.14210875,2.68,-1.74,98.87417391,174.7,174.7,24.65,53.2,13.59,20.98,0.984823582,1.39
3176,(주)아이엠비씨,52220,202012,200501,,0,0,0,정보통신업,0,4.38773281,3.477354346,-15.17032182,-1.01,-35.23049181,1.64,-2.38,56.50130435,152.29,152.29,25.75,56.78,18.49,18.73,0.804397059,1.43
3177,(주)아이오케이컴퍼니,78860,201112,200606,,0,0,0,정보통신업,0,-10.03094153,102.2875763,-12.69250553,-30.12,594.6717064,9.07,2.53,-8.243879395,208.76,208.76,96.41,-19.54,-13.66,50.49,2.447118517,1.02
3178,(주)아이오케이컴퍼니,78860,201212,200606,,0,0,0,정보통신업,0,78.27578096,50.93316449,57.37416135,1.56,23.37483969,7.99,0.59,63.4236658,462.58,462.58,155.33,3.59,2.19,37.69,3.069448593,1.19
3179,(주)아이오케이컴퍼니,78860,201312,200606,,0,1,1,정보통신업,0,-22.36308992,-8.965456055,-28.53435253,7.69,-162.4995764,-5.15,2.59,-199.6405816,145.99,145.99,105.37,22.02,11.58,43.83,1.909058236,0.9
3180,(주)아이윈,90150,201112,200610,,0,0,0,제조업,1,21.51391144,14.39324993,68.42945954,2.58,163.0657607,5.86,1.57,312.6164744,159.56,105.77,140.77,1.12,0.63,17.89,2.49348936,1.16
3181,(주)아이윈,90150,201212,200610,,0,0,0,제조업,1,24.16908641,11.8975456,11.31580748,9.55,-0.957292265,4.7,1.47,400.529467,149.74,98.5,167.18,4.42,2.98,17.89,2.619801761,1.05
3182,(주)아이윈,90150,201312,200610,,0,0,0,제조업,1,2.885549585,5.667444851,-2.223331171,9.17,-46.88333531,2.22,1.66,287.2428157,142.31,98.53,160.14,5.28,3.69,18.14,2.35854127,0.93
3183,(주)아이윈,90150,201412,200610,,0,0,0,제조업,1,-3.173153846,1.573198913,2.788370873,-7.56,14.19986464,2.54,1.5,86.57889568,137.13,94.15,147.99,7.46,4.76,17.23,2.340879302,0.93
3184,(주)아이윈,90150,201512,200610,,0,0,0,제조업,1,-2.860376106,2.146529266,2.342492685,-10.0,-40.74229239,1.55,1.12,95.63257573,189.17,123.02,135.83,3.73,2.18,16.26,2.351919109,1.03
3185,(주)아이윈,90150,201612,200610,,0,0,0,제조업,1,-0.93339895,3.806850198,9.073551572,-4.55,-1.883619023,1.55,0.78,214.6023671,153.24,99.4,125.06,7.83,4.0,18.67,2.490954144,1.2
3186,(주)아이윈,90150,201712,200610,,0,0,0,제조업,1,-0.135896662,-8.406269687,-8.136814472,-4.76,-333.5250876,-3.65,0.82,-309.326303,112.79,72.61,145.38,8.22,4.87,12.12,2.344869644,1.07
3187,(주)아이윈,90150,201812,200610,,0,0,0,제조업,1,3.198598174,-6.521872375,-3.502223895,-20.56,25.89840257,-2.66,1.07,-260.9746777,104.92,61.45,170.9,-1.65,-1.11,13.4,2.446356128,1.05
3188,(주)아이윈,90150,201912,200610,,0,0,0,제조업,1,-3.619057031,19.36792349,1.699863609,-30.12,170.493409,3.79,1.25,234.6228819,150.1,89.47,118.73,0.36,0.2,24.09,2.34740917,1.25
3189,(주)아이윈,90150,202012,200610,,0,0,0,제조업,1,-0.65343504,2.224425958,-10.70798448,1.56,-14.21059432,3.32,0.92,210.4101583,112.76,63.96,112.57,9.6,5.74,17.55,1.904817169,1.18
3190,(주)아이즈비전,31310,201112,199707,,0,0,0,정보통신업,0,-3.886100399,-3.009488749,15.75629031,-9.3,-106.2872748,-4.73,0.21,-308.4816086,187.1,123.53,61.56,-11.04,-2.51,11.88,2.70628458,2.25
3191,(주)아이즈비전,31310,201212,199707,,0,0,0,정보통신업,0,5.314488477,6.646092722,-3.912141213,10.26,43.52867655,-2.76,-0.1,77.17694017,228.78,159.21,59.54,-2.33,-0.57,17.94,2.516777232,2.14
3192,(주)아이즈비전,31310,201312,199707,,0,0,0,정보통신업,0,7.070056362,8.924905407,15.31705665,6.98,154.2492184,4.79,-0.04,283.3167877,240.59,187.66,56.83,1.2,0.26,21.07,2.691722971,2.14
3193,(주)아이즈비전,31310,201412,199707,,0,0,0,정보통신업,0,0.846419309,3.890937335,-23.42725081,21.74,-29.67853144,3.24,-0.31,187.6279674,277.99,208.54,52.23,20.5,5.63,19.32,1.9389638,1.56
3194,(주)아이즈비전,31310,201512,199707,,0,0,0,정보통신업,0,8.0224828,0.854412203,7.600584701,7.14,-68.63767615,0.97,-0.24,100.3378396,229.62,172.67,63.05,15.41,4.79,17.36,2.038558663,1.54
3195,(주)아이즈비전,31310,201612,199707,,0,0,0,정보통신업,0,4.499958626,4.911244492,16.75950411,-16.67,341.2579314,4.04,-0.09,250.9195392,266.39,203.67,62.41,6.13,1.69,19.56,2.313322267,1.62
3196,(주)아이즈비전,31310,201712,199707,,0,0,0,정보통신업,0,13.93554132,6.502723277,4.544504898,6.0,88.40011044,6.97,-0.02,355.7088399,219.56,159.42,73.75,4.0,1.33,20.3,2.287469527,1.45
3197,(주)아이즈비전,31310,201812,199707,,0,0,0,정보통신업,0,15.2111261,53.05831448,-4.131661691,-9.43,44.45579373,8.78,-0.2,691.5850894,500.25,384.03,30.78,24.9,5.52,21.04,1.680254149,1.26
3198,(주)아이즈비전,31310,201912,199707,,0,0,0,정보통신업,0,4.394258103,-0.561623924,-17.86716489,-4.17,-103.6753444,-0.3,-1.0,-16.41463213,779.31,672.24,37.3,17.22,5.6,13.9,1.144054586,0.99
3199,(주)아이즈비전,31310,202012,199707,,0,0,0,정보통신업,0,30.5927926,23.6536927,2.825936035,10.87,107.9774692,3.14,0.17,998.5890699,338.59,305.13,45.01,1.97,0.93,20.73,1.054940707,0.8
3200,(주)아이컴포넌트,59100,201112,200812,,0,0,0,제조업,1,2.77087957,20.35554337,-1.840646097,10.17,-55.23969605,3.64,3.63,39.71881701,83.76,44.19,118.48,8.3,5.27,15.09,1.865659526,1.27
3201,(주)아이컴포넌트,59100,201212,200812,,0,0,0,제조업,1,11.73044905,2.565469601,-30.86790063,-11.54,-215.8013237,-3.95,5.3,-754.768455,111.98,66.25,138.0,2.33,2.56,7.17,1.273434806,0.84
3202,(주)아이컴포넌트,59100,201312,200812,,1,0,1,제조업,1,-10.58147112,-10.843756,-13.80963626,0.87,39.95216557,-2.37,4.63,-500.4779032,101.05,62.77,138.7,5.3,6.04,10.58,1.14598515,0.8
3203,(주)아이톡시,52770,201112,200208,,0,0,0,도매 및 소매업,1,-20.00274974,-31.51271657,-11.27864874,16.08,-252.2730669,-6.76,1.62,-531.8076449,74.52,74.52,211.83,7.22,4.65,20.57,3.292021096,0.84
3204,(주)아이톡시,52770,201212,200208,,0,0,0,도매 및 소매업,1,-16.76368154,12.55752776,-18.11702422,-8.43,594.6717064,0.47,1.49,-103.5461296,86.38,86.38,130.6,-9.35,-5.1,35.9,2.536353208,1.04
3205,(주)아이톡시,52770,201312,200208,,0,0,0,도매 및 소매업,1,-5.984806497,2.858847982,-5.772357298,13.16,594.6717064,17.36,1.56,51.99248923,96.82,96.82,110.77,8.14,4.11,38.16,2.224825987,1.04
3206,(주)아이톡시,52770,201412,200208,,0,0,0,도매 및 소매업,1,-20.21799913,-31.51271657,-20.49751395,31.4,-157.5636187,-10.89,1.72,-273.1186173,64.47,64.47,168.4,14.79,8.95,26.0,2.144709861,0.92
3207,(주)아이톡시,52770,201512,200208,,0,0,0,도매 및 소매업,1,18.51734117,7.557448408,60.03928184,-11.95,170.9621286,16.55,1.37,7.537040461,101.97,101.97,195.74,29.26,13.83,48.08,4.293184287,1.49
3208,(주)아이톡시,52770,201612,200208,,0,0,0,도매 및 소매업,1,-22.36308992,-16.37044949,-14.85021557,33.17,-120.0709835,-3.38,1.29,-169.9848814,71.27,71.27,172.09,25.93,10.58,45.68,3.841654864,1.26
3209,(주)아이톡시,52770,201712,200208,,1,1,1,도매 및 소매업,1,-22.36308992,-31.51271657,-38.67458151,0.38,-432.3986363,-10.89,2.39,-828.1119004,69.17,69.17,388.92,-3.74,-2.67,-3.59,4.62625738,0.82
3210,(주)아이티센,124500,201612,201412,,0,0,0,정보통신업,0,22.30391503,5.632249155,14.37237359,0.0,-162.7833642,-2.58,0.65,-791.113642,97.42,87.81,179.54,-12.41,-4.61,29.38,4.832793317,1.76
3211,(주)아이티센,124500,201712,201412,,0,0,0,정보통신업,0,8.748781535,31.83244428,13.84763732,-26.7,206.7395909,2.13,0.86,-8.276481205,137.99,125.17,130.59,-7.06,-2.21,30.95,4.746549625,1.72
3212,(주)아이티센,124500,201812,201412,,0,0,0,정보통신업,0,78.27578096,102.2875763,82.96258463,6.53,195.2274853,3.61,0.56,326.2311153,128.3,103.5,129.89,4.61,1.51,17.33,5.580690609,2.47
3213,(주)아이티센,124500,201912,201412,,0,0,0,정보통신업,0,-2.601287478,-6.152068422,82.96258463,7.51,131.8465479,6.06,0.4,343.516754,138.98,110.0,138.59,3.3,0.49,4.51,6.550720162,2.53
3214,(주)아이티센,124500,202012,201412,,0,0,0,정보통신업,0,37.90271793,34.2122164,47.50420196,-16.36,-39.62259731,3.12,0.18,157.9241679,137.77,109.64,145.15,3.86,0.54,15.8,6.550720162,2.53
3215,(주)아이티엑스에이아이,99520,201112,200912,,0,0,0,제조업,1,12.67056407,-4.689311142,-11.67174504,7.5,72.03336477,-1.23,1.8,-25.07970465,118.49,66.08,116.03,0.37,0.21,16.57,2.02882468,1.19
3216,(주)아이티엑스에이아이,99520,201212,200912,,0,0,0,제조업,1,10.06352495,15.41477395,4.581996087,2.91,145.7512593,2.47,2.12,14.32845669,143.63,62.25,106.01,1.62,0.94,19.46,1.969953415,1.08
3217,(주)아이티엑스에이아이,99520,201312,200912,,0,0,0,제조업,1,11.54838419,47.88541858,82.84092151,19.21,183.6841722,6.32,0.99,186.3357527,184.93,76.34,55.39,3.89,0.95,25.1,2.712017308,1.76
3218,(주)아이티엑스에이아이,99520,201412,200912,,0,0,0,제조업,1,-12.24397004,-5.94829975,-18.32256977,3.32,-147.6851429,-3.05,0.28,-157.3562955,442.65,195.79,44.99,26.56,6.05,20.19,1.913386458,1.71
3219,(주)아이티엑스에이아이,99520,201512,200912,,1,1,1,제조업,1,-16.0365761,-31.51271657,-38.67458151,-28.9,-432.3986363,-10.89,1.0,-1086.111955,231.86,167.97,96.79,5.97,3.44,-2.71,1.283300806,1.24
3220,(주)아이티엠반도체,84850,201912,201911,,0,0,0,제조업,1,78.27578096,102.2875763,74.24732545,0.0,153.788825,15.94,0.87,1825.246279,174.24,145.1,61.63,21.18,8.74,25.22,1.493057382,1.37
3221,(주)아이티엠반도체,84850,202012,201911,,0,0,0,제조업,1,1.355454784,0.415924835,-1.670744201,18.43,-52.61750604,5.85,0.3,635.2675878,149.97,122.45,63.14,21.01,9.07,19.98,1.465065427,1.1
3222,(주)아이팩토리,53810,201112,200207,42632.0,0,1,1,제조업,1,-7.172598475,-19.4176649,-33.44519713,-29.08,-178.7463128,-4.93,5.3,-403.094492,51.15,33.02,342.79,-0.63,-0.74,10.67,2.899079137,0.79
3223,(주)아즈텍더블유비이,32080,201112,200010,,0,0,0,제조업,1,32.09811078,16.06257588,26.04339983,4.51,45.85161042,7.96,-0.55,514.4839816,223.46,167.03,81.9,10.52,9.81,10.54,0.878546768,0.47
3224,(주)아즈텍더블유비이,32080,201212,200010,,0,0,0,제조업,1,-15.69789191,10.57647251,-14.68042164,-9.35,-64.671261,2.67,-0.51,289.1595258,276.68,180.41,38.68,18.97,10.83,11.02,0.711924166,0.4
3225,(주)아즈텍더블유비이,32080,201312,200010,,0,0,0,제조업,1,-19.58396391,-3.890663371,-2.854010488,1.59,-162.8708515,-2.03,0.62,-160.9773911,929.24,563.06,16.04,41.67,9.75,2.96,0.671595002,0.6
3226,(주)아즈텍더블유비이,32080,201412,200010,,0,0,0,제조업,1,5.129416226,3.71745236,-2.960269713,1.56,233.3888252,1.67,-0.31,121.4197595,552.28,382.64,17.61,43.53,11.96,9.9,0.65277196,0.69
3227,(주)아즈텍더블유비이,32080,201512,200010,,0,0,0,제조업,1,0.570832328,3.882508879,9.681095726,2.31,157.3300024,4.17,-0.72,230.7941652,612.25,425.25,13.87,50.83,10.41,11.44,0.689746806,0.69
3228,(주)아즈텍더블유비이,32080,201612,200010,,0,0,0,제조업,1,5.967759255,13.21101533,0.742256569,-3.01,-5.112396942,3.83,-1.61,216.3520511,1062.09,794.75,8.48,34.13,3.73,11.47,0.639630661,0.73
3229,(주)아즈텍더블유비이,32080,201712,200010,,0,0,0,제조업,1,9.216647423,0.480479582,-34.49154362,-5.43,-179.7394009,-2.84,-2.91,-17.42900548,675.87,426.45,15.85,19.76,7.97,3.17,0.393618498,0.48
3230,(주)아즈텍더블유비이,32080,201812,200010,,0,0,0,제조업,1,4.276058411,3.399835925,36.50080653,-7.38,234.9309081,1.97,-2.91,187.664211,520.76,377.58,16.83,35.29,11.46,8.55,0.527048416,0.6
3231,(주)아즈텍더블유비이,32080,201912,200010,,0,0,0,제조업,1,10.80994814,5.152342054,-5.173856782,0.0,42.93979361,2.62,-2.91,221.6283362,409.08,241.28,23.11,8.33,4.12,7.62,0.479217721,0.58
3232,(주)아즈텍더블유비이,32080,202012,200010,,0,0,0,제조업,1,6.918359867,3.427179467,-19.13162896,-21.24,-172.909549,-1.76,-1.99,169.3885853,235.18,141.18,27.27,1.53,1.14,6.14,0.371672232,0.5
3233,(주)아진엑스텍,59120,201412,201407,,0,0,0,제조업,1,13.82883294,59.9161658,6.374609996,13.51,-22.04847658,10.08,0.7,516.6154529,727.36,606.2,16.54,65.76,13.61,26.04,0.799492134,0.85
3234,(주)아진엑스텍,59120,201512,201407,,0,0,0,제조업,1,-4.513852493,-1.40567732,-10.35796271,-3.57,-54.63429292,4.39,-0.24,252.0969805,835.92,639.31,12.87,80.14,14.19,21.87,0.721753802,0.89
3235,(주)아진엑스텍,59120,201612,201407,,0,0,0,제조업,1,46.77193301,9.701068359,-2.600644458,-4.94,-18.33978245,2.98,0.08,204.026643,836.67,733.6,51.01,11.17,8.83,14.27,0.675241991,0.71
3236,(주)아진엑스텍,59120,201712,201407,,0,0,0,제조업,1,12.27556704,44.69092078,74.80135057,5.19,594.6717064,17.83,1.4,931.437197,509.8,365.69,17.18,27.05,5.96,28.81,0.922096038,0.88
3237,(주)아진엑스텍,59120,201812,201407,,0,0,0,제조업,1,1.227857614,10.16385316,-13.44583499,0.0,-35.89795749,10.74,-0.11,647.8367501,1006.08,761.13,8.48,121.58,18.51,23.61,0.642218305,0.73
3238,(주)아진엑스텍,59120,201912,201407,,0,0,0,제조업,1,3.115607994,-0.074782958,-22.41148139,2.47,-60.26165248,4.18,-0.4,356.3785333,785.19,592.93,11.11,109.0,25.46,16.51,0.47547914,0.58
3239,(주)아진엑스텍,59120,202012,201407,,0,0,0,제조업,1,0.372382833,-0.406517249,9.844674143,-1.2,-66.7768792,1.36,-0.73,132.0094709,707.26,563.46,11.98,75.95,17.35,14.1,0.523548106,0.61
3240,(주)아큐텍,13780,201112,199708,41387.0,1,1,1,제조업,1,-22.36308992,-31.51271657,-31.93879939,-12.5,-432.3986363,-10.89,5.3,-1245.104309,51.15,33.02,388.92,-1.2,-1.7,-3.59,3.602322768,0.56
3241,(주)아톤,158430,201912,201910,,0,1,1,정보통신업,0,78.27578096,102.2875763,82.96258463,0.0,594.6717064,10.14,0.01,-2238.020276,994.23,940.6,27.89,23.17,9.16,-2.61,0.705455509,1.03
3242,(주)아프리카티비,67160,201112,200312,,0,0,0,정보통신업,0,-22.36308992,-31.51271657,-38.67458151,-30.12,-74.8081082,5.18,0.69,73.00618724,270.47,270.47,115.87,26.56,17.41,26.12,1.767382949,0.89
3243,(주)아프리카티비,67160,201212,200312,,0,0,0,정보통신업,0,-3.172290023,18.14249639,2.542806725,34.12,-66.35867288,1.81,0.95,219.5407031,273.12,273.12,76.92,10.76,5.4,36.03,1.661596536,1.17
