,회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,매출액증가율,정상영업손익증가율,자기자본정상영업이익률,금융비용부담률,1주당순이익,1주당 CASH FLOW,CASH FLOW 대 부채비율,CASH FLOW 대 매출액비율,부가가치율,종업원1인당부가가치율_계산,자본집약도_계산,타인자본회전률,순운전자본회전률
670,(주)삼일씨엔에스,4440,201912,201603,,0,0,0,제조업,1,-0.4539127405624834,0.006668645020348099,-0.5329489291598023,-0.6623376623376623,-0.13342272261560653,0.14780025514260803,0.4455406471981058,0.1589403973509933,-0.38526762056173836,0.23210734218659815,0.9734628311361305,0.3901345291479822,-0.3125000000000001
671,(주)삼진,32750,201212,199707,,0,0,0,제조업,1,2.589479964914641,1.2160261669864314,0.8113673805601317,0.1883116883116883,0.14744505601349447,0.9389300432108649,0.255327545382794,-0.10816777041942609,-0.325384207737149,-0.12963286810834126,-0.31117249741748015,0.3721973094170405,1.5
672,(주)삼진,32750,201812,199707,,0,0,0,제조업,1,-1.182138363500754,-0.8511772291800583,-0.5115321252059308,-0.34415584415584416,-0.09043480079537455,-0.07529872292989055,0.5244672454617206,-0.17880794701986755,-0.24748277689454173,0.3133576160472216,0.4487727440293811,1.5515695067264577,1.0624999999999998
673,(주)삼진,32750,201912,199707,,0,0,0,제조업,1,2.523471435824005,7.390980493740282,0.7281713344316311,-0.35714285714285715,1.2497551528753383,0.5287497501089962,0.8070244672454615,-0.09381898454746142,0.048754636989931016,1.2669714969270613,0.5568916832453298,2.5426008968609866,1.6406249999999998
674,(주)삼진엘앤디,54090,201212,200402,,0,0,0,제조업,1,0.03835794060326731,-0.5087743148504166,-0.04530477759472815,0.3896103896103897,0.06669589808168958,0.04086175039567524,0.022099447513812175,-0.08278145695364238,0.1844197138314786,-0.05014557031419707,-0.06086881423321354,0.03587443946188345,0.5468749999999998
675,(주)삼진엘앤디,54090,201812,200402,,0,0,0,제조업,1,-0.329836047250187,1.7691354703448283,0.05024711696869847,0.2532467532467532,-0.2415354614443777,-0.024998714259081078,0.061562746645619594,-0.059602649006622516,-0.178060413354531,-0.32166095163550085,0.7008286496143643,0.20627802690582964,0.5468749999999998
676,(주)삼진엘앤디,54090,201912,200402,,0,0,0,제조업,1,0.1584073840768035,-0.5056620459141115,-0.2957166392092257,0.2207792207792208,-0.2808269518167864,0.04937237839634203,0.33543804262036314,0.1545253863134657,-0.25967143614202454,0.03812217523526792,0.6613127504234109,0.2600896860986548,0.6406249999999999
677,(주)삼천리,4690,201212,197612,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,0.561200067181585,-0.11084894370892423,-0.33196046128500817,-0.14285714285714288,6.449514403129627,13.140001190915845,0.0907655880031571,0.13134657836644587,-0.8309485956544781,1.3559718161193384,3.2010944522782503,0.0,1.125
678,(주)삼천리,4690,201812,197612,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,0.04321446937910156,0.45031583205127923,-0.14085667215815484,0.474025974025974,4.7338513157631406,13.140001190915845,-0.29400157853196524,-0.2593818984547462,-0.6433492315845258,1.5950772322908409,3.148015648448619,-0.39910313901345307,0.9374999999999998
679,(주)삼천리,4690,201912,197612,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,-0.20082775414025317,0.0993790325145732,-0.12850082372322896,0.461038961038961,6.50525243204874,13.140001190915845,-0.13851617995264404,0.086092715231788,-0.6152623211446743,1.7202386636538463,3.3728337163868103,-0.4215246636771302,0.8124999999999997
680,(주)삼화네트웍스,46390,201212,200101,,0,0,0,정보통신업,0,-1.581721128775203,-1.3382919028889746,-0.8377265238879736,-0.7662337662337662,-0.38172306022251135,-0.27167816479120144,-0.07971586424625098,-0.3653421633554084,-1.3693693693693696,-1.688361660361468,0.7385113787713912,0.3721973094170405,-0.1406250000000001
681,(주)상보,27580,201212,200710,,0,0,0,제조업,1,1.7650110268866532,0.9752830785849057,2.187808896210873,2.2142857142857144,0.14052351136371416,0.37592322153892693,0.11681136543015,0.12251655629139066,-0.2485426603073663,0.3340982901699384,-0.18409640678517422,-0.09865470852017948,0.34374999999999994
682,(주)상상인,38540,201212,200008,,0,0,0,정보통신업,0,2.2155812827095875,-0.5815326300796549,-0.357495881383855,-0.8571428571428572,-0.2736094414315695,-0.325763914753536,-0.5094711917916338,-0.8995584988962473,-0.3195548489666138,-0.19476773813144596,-0.008651421272431846,-0.8116591928251123,-1.234375
683,(주)상상인,38540,201812,200008,,0,0,0,정보통신업,0,0.8925641580678381,0.559187822691423,2.187808896210873,-0.12987012987012989,1.8979735792968673,-1.248612354694547,-1.2734806629834252,-2.0816777041942602,1.350291467938527,1.2014002905216166,0.2694144578244749,-0.8116591928251123,-1.234375
684,(주)상상인,38540,201912,200008,,0,0,0,정보통신업,0,0.38623092592145764,0.09734967241916699,2.187808896210873,0.20779220779220778,1.3728561378356483,5.66966285727381,-0.33780584056827145,1.664459161147903,1.2024377318494968,4.3760192004385114,0.603095454430669,-0.8116591928251123,-1.234375
685,(주)상아프론테크,89980,201212,201107,,0,0,0,제조업,1,-0.7913487081868937,-0.230687954624933,-0.04530477759472815,0.2597402597402597,-0.0233977123709864,-0.03821495524326582,0.06945540647198105,0.13134657836644587,0.4520402755696873,-0.27151443320829044,-0.44781185007947255,-0.08071748878923776,0.23437499999999986
686,(주)상아프론테크,89980,201812,201107,,0,0,0,제조업,1,0.741592036810143,0.4080646498009618,0.37973640856672153,0.24675324675324672,0.3533453578457465,-0.05043499465884244,0.05327545382794007,0.3708609271523179,0.6772655007949125,-0.12039676905350391,-0.4364252871787953,-0.35426008968609873,-0.40625000000000017
687,(주)상아프론테크,89980,201912,201107,,0,0,0,제조업,1,-0.09260387222457256,0.11479922477096773,0.29324546952224056,0.33116883116883117,0.3284837488176695,-0.19860303401606985,-0.2774269928966061,-0.293598233995585,0.5431902490726019,-0.0839481322730533,-0.39341212039981494,-0.3183856502242154,-0.5000000000000001
688,(주)새로닉스,42600,201212,200210,,0,0,0,제조업,1,1.5975460857719181,7.390980493740282,-0.08649093904448103,0.1818181818181818,-0.33240575105850967,-0.20103637521089213,-0.2865035516969219,-0.45033112582781454,0.39692633810280864,-1.042057553132379,-0.6423393412390275,0.6367713004484306,2.0937499999999996
689,(주)새로닉스,42600,201812,200210,,0,0,0,제조업,1,0.4272432821046462,7.390980493740282,-0.16474464579901152,0.045454545454545456,0.17341942121142742,-0.4420253751322394,-0.7229676400947119,-0.8609271523178809,0.005829358770535212,-0.662032490631562,-0.30007201772886233,0.25560538116591924,0.6718749999999999
690,(주)새로닉스,42600,201912,200210,,0,0,0,제조업,1,0.5624233635175178,-1.0652731929845685,-0.6309719934102141,0.006493506493506499,-0.4110863679836717,0.23767034530928166,-0.09471191791633775,-0.26710816777041946,-0.2453630100688924,-0.7277177108795712,-0.2510750808239951,0.34080717488789236,0.8281249999999997
691,(주)서린바이오사이언스,38070,201212,200510,,0,0,0,도매 및 소매업,1,1.5711294790399801,0.6162024267470902,0.7034596375617793,-0.5454545454545455,0.5064282187034791,0.1440945467007959,0.34293606945540644,0.21854304635761584,0.036565977742448214,0.3608061920161274,-0.058384120462911505,0.4170403587443946,0.31249999999999994
692,(주)서린바이오사이언스,38070,201812,200510,,0,0,0,도매 및 소매업,1,0.6514195270619252,0.6426957305382337,-0.372322899505766,-0.2922077922077922,0.025386430939238508,-0.009460077657494327,0.1764009471191792,-0.013245033112582792,-0.023317435082141034,-0.012415044657925027,0.061391941805258726,0.22869955156950666,-0.03125000000000003
693,(주)서린바이오사이언스,38070,201912,200510,,0,0,0,도매 및 소매업,1,0.25167295389824484,0.0869968674854691,-0.3846787479406919,-0.5,0.6132767533820591,0.17750557807240944,0.6819258089976322,0.5463576158940397,0.582935877053524,0.767408025271858,0.20793736399971188,0.3004484304932736,-0.1250000000000001
694,(주)서산,79650,201212,200501,,0,0,0,제조업,1,1.957394459112893,0.8154854512801774,1.7265238879736409,-0.5714285714285715,11.313521373728783,13.049891101144118,3.2004735595895815,0.6324503311258277,0.7111817700052994,-0.21798128017483318,-0.5723758477784778,2.5426008968609866,1.4687499999999998
695,(주)서산,79650,201812,200501,,0,0,0,제조업,1,-1.0566035602070807,-1.4780682884193161,-0.8171334431630971,-1.2337662337662338,-0.35526836960299346,-0.20992512648371325,2.1014206787687453,0.11258278145695359,0.012188659247482801,-0.42497246229308727,-0.3477706435086424,2.5426008968609866,0.046874999999999695
696,(주)서산,79650,201912,200501,,0,1,1,제조업,1,-1.9733886546909971,-1.0133929386914513,-0.9925864909390445,-1.9415584415584417,-0.40381027680852005,-0.3522116788631669,0.17561168113654305,-0.34216335540838855,0.09962904080551135,-0.40410693576760925,-0.27833872076067034,1.820627802690583,-0.18750000000000017
697,(주)서연,7860,201212,198909,,0,0,0,"전문, 과학 및 기술 서비스업",0,2.419273618816617,0.013326651579978234,0.8789126853377265,0.0,0.7593404087512262,0.43835965794352943,-0.1740331491712707,-0.24724061810154527,-0.1038685744568098,0.7048256895300491,0.048107554486046214,0.058295964125560505,0.6406249999999999
698,(주)서연,7860,201812,198909,,0,0,0,"전문, 과학 및 기술 서비스업",0,-0.3108330616283408,5.3748048930105226,-0.5799011532125206,0.4805194805194805,-1.7048078833954248,0.8354721554572856,-0.20836621941594316,-0.14569536423841062,-0.09697933227345003,2.081015712421916,16.098243335752752,-0.33632286995515703,-0.1250000000000001
699,(주)서연,7860,201912,198909,,0,0,0,"전문, 과학 및 기술 서비스업",0,-1.3529698015795093,4.3039449718114575,-0.32784184514003295,0.2987012987012987,-1.9326221208115613,4.488612702044809,-0.09629044988161008,0.07615894039735094,-0.2771595124536302,-1.9154322512150836,15.017845877439104,-0.4349775784753365,-0.2812500000000002
700,(주)서연이화,200880,201812,201408,,0,0,0,제조업,1,-0.45825028922774447,2.442332211277014,-0.5024711696869851,0.2662337662337662,-0.5244287165737223,-0.8778662421624008,-0.27269139700078926,-0.2991169977924945,-0.2506624271330154,0.15617863066766613,0.5549311156954452,-0.25560538116591935,-0.15625000000000014
701,(주)서연이화,200880,201912,201408,,0,0,0,제조업,1,-0.021311850756794537,1.1535898720113036,-0.35914332784184505,0.20129870129870128,-1.6656638889306055,3.2567116221390044,-0.21902131018153115,-0.1688741721854305,-0.4016958134605194,-0.4230504009213027,0.5889300871603139,-0.26905829596412567,0.03124999999999968
702,(주)서연탑메탈,19770,201212,201106,,0,0,0,제조업,1,0.44426023393947933,-0.020119949221711085,0.9365733113673804,-0.17532467532467533,0.24359872460958695,-0.6246847055738657,-0.3977900552486187,-0.5618101545253863,-0.14414414414414428,-0.0698134323179827,-0.4229187724233245,1.0762331838565022,0.7187499999999999
703,(주)서연탑메탈,19770,201812,201106,,0,0,0,제조업,1,-1.7167107694321058,-1.324903678277265,-0.7718286655683689,0.9025974025974025,-0.9827884151737418,0.5376756446048149,-0.0292028413575375,0.19977924944812356,-0.2819289878113408,-0.6638643190511974,-0.23400738510830985,-0.46636771300448443,-0.5312500000000001
704,(주)서연탑메탈,19770,201912,201106,,0,0,0,제조업,1,0.23017344308272872,5.0501537757315145,-0.5963756177924218,0.7272727272727272,-0.5059000201879428,-0.3913941336791952,-0.08879242304656669,0.0,-0.2882882882882884,-0.07939565180105332,-0.2122745826429018,-0.28251121076233193,-0.18750000000000017
705,(주)서울리거,43710,201212,200207,,0,0,0,도매 및 소매업,1,3.714848436545574,3.417831851937441,0.27841845140032956,-0.35714285714285715,-0.23758345762296296,-0.3929248421110859,-1.2734806629834252,-1.194260485651214,-0.5802861685214628,-0.17193068435786235,-0.40683023499424537,2.5426008968609866,2.2031249999999996
706,(주)서울옥션,63170,201212,200807,,0,0,0,도매 및 소매업,1,1.230086288539275,3.0857283717539463,-0.30395387149917624,1.1168831168831166,-0.19915858390065413,-0.3871474506386782,-0.48342541436464087,-0.6158940397350993,0.6263910969793322,0.2577855110381841,0.914993635425272,-0.6143497757847536,-1.234375
707,(주)서울옥션,63170,201812,200807,,0,0,0,도매 및 소매업,1,0.5262675945133645,0.4799847173704159,0.32042833607907745,1.2402597402597404,0.026046222362121414,-0.3291041960432468,-0.26677190213101815,0.6291390728476821,0.6815050344462108,-0.4321605231843738,0.15816145713398638,-0.7982062780269061,-1.234375
708,(주)서울옥션,63170,201912,200807,,0,1,1,도매 및 소매업,1,-1.5815224229593008,-1.6881449098673378,-1.1589785831960462,3.2077922077922074,-0.6910413416526544,-0.34670946950689596,-0.5146014206787687,-0.8145695364238411,-0.3025967143614203,-0.9789238205164714,0.24059744136139868,-0.8116591928251123,-1.234375
709,(주)서울제약,18680,201212,200008,,0,0,0,제조업,1,0.08777986965161393,2.603862790902265,1.5576606260296542,0.8116883116883117,0.32589239635610984,0.42289580351584205,0.3022888713496449,1.0562913907284768,0.9666136724960255,-0.200264346415317,-0.5173804179163388,-0.3408071748878925,0.6249999999999999
710,(주)서원,21050,201212,199601,,1,0,1,제조업,1,0.3652784658089557,-0.11803095673269712,-0.21499176276770998,0.8116883116883117,-0.05018914530923419,-0.9146885804520618,-0.814127861089187,-0.9823399558498896,-0.9072602013778486,0.3322652664311965,0.8087437869254716,0.20627802690582964,0.8593749999999997
711,(주)서원인텍,93920,201212,200712,,0,0,0,제조업,1,-0.007731240878568808,0.2512725992202446,0.6680395387149917,-0.27272727272727276,0.1389227983796427,0.3417685854653608,1.282557221783741,0.18322295805739505,0.049284578696343395,-0.3092136814178889,-0.5827875838660588,2.0044843049327357,1.6718749999999998
712,(주)서원인텍,93920,201812,200712,,0,0,0,제조업,1,-0.8644862396501162,-0.44115104135266736,-0.3649093904448105,-0.4285714285714286,-0.09048816351587452,-0.11776381488716746,0.6495659037095501,-0.11699779249448128,-0.15898251192368842,-0.7167452153448192,-0.31933645156799895,1.62780269058296,0.5468749999999998
713,(주)서원인텍,93920,201912,200712,,0,0,0,제조업,1,0.9344174382829609,2.6900327647326816,0.24794069192751234,-0.4805194805194805,0.22722144674002695,0.6281064241379972,1.5615627466456197,0.1467991169977925,-0.19501854795972445,-0.41231003893824913,-0.3453436029525351,2.349775784753364,0.9218749999999998
714,(주)서전기전,189860,201812,201412,,0,0,0,제조업,1,0.5121732128817782,1.4982957504415737,0.5576606260296539,-0.20779220779220778,-0.028783990619518935,-0.02665863504324676,0.15193370165745856,-0.1368653421633554,0.006889242183359779,0.08768266244874169,-0.28408284915069887,0.9551569506726459,0.9218749999999998
715,(주)서전기전,189860,201912,201412,,0,0,0,제조업,1,0.12319611783658209,-0.8468178183634589,-0.4019769357495881,-0.058441558441558454,-0.18933987912440672,-0.16976161163717524,0.38161010260457773,0.13245033112582774,-0.2485426603073663,-0.3418178682949238,-0.38291763149661145,0.5246636771300449,0.5468749999999998
716,(주)서진시스템,178320,201812,201703,,0,0,0,제조업,1,1.6271450592785006,1.270388732962408,1.1317957166392092,0.5064935064935066,1.0744853482507448,1.648910014060897,0.0864246250986583,0.4437086092715232,0.9030206677265503,0.018752205387753743,0.9370711041057934,-0.24215246636771307,0.0
717,(주)서진시스템,178320,201912,201703,,0,0,0,제조업,1,0.8455405788849296,0.5969353516201578,1.1952224052718285,0.7662337662337662,1.7795093799331578,-0.8286912616504286,-0.1377269139700079,0.11258278145695359,1.3206147323794384,-0.1532143273162068,0.4741954140160939,-0.3766816143497759,-0.17187500000000014
718,(주)서진오토모티브,122690,201812,201005,,1,0,1,제조업,1,-0.0101583567876717,-0.640963698022014,-1.2042833607907744,0.4675324675324675,-1.2563213139004925,0.638697808234142,-0.18745067087608522,-0.16777041942604862,-0.5161632220455751,-0.4341458164332552,0.1880061545984615,-0.19730941704035887,0.6874999999999999
719,(주)서플러스글로벌,140070,201812,201701,,0,0,0,도매 및 소매업,1,1.341115791822308,0.07334803716346255,1.261943986820428,-0.019480519480519497,0.12844466098113613,-0.06673805764259026,-0.4017363851617995,-0.5275938189845475,0.27133015368309493,5.291977809771672,3.2253355560768635,0.2152466367713005,-0.40625000000000017
720,(주)서플러스글로벌,140070,201912,201701,,0,0,0,도매 및 소매업,1,-1.4376468570680712,-0.9716732634060432,-0.4604612850082372,-0.045454545454545456,-0.26311716290408216,-0.2564934630833535,0.3370165745856354,0.5011037527593819,-0.3741388447270801,0.9928127886960385,3.284582587359194,-0.1748878923766817,-0.7500000000000001
721,(주)서한,11370,201212,199405,,0,0,0,건설업,1,0.6044741296265024,2.4977341552027372,-0.033772652388797376,0.045454545454545456,-0.26436018684879514,-0.41179390123320386,-0.8003157063930545,-1.062913907284768,-0.4175940646528883,0.2987973586719341,0.33611761259058326,-0.1165919282511212,-0.2656250000000002
722,(주)서한,11370,201812,199405,,0,0,0,건설업,1,0.8557016156746741,-0.36463156277284886,1.1976935749588138,-0.474025974025974,0.025054005265654614,-0.16092619526665758,0.011444356748224188,-0.2417218543046358,-0.42448330683624813,1.9988401092199122,1.0580024707554674,0.9910313901345293,0.43749999999999967
723,(주)서한,11370,201912,199405,,0,0,0,건설업,1,-0.9303677478196684,-0.6654298125977898,0.0197693574958814,-0.44805194805194803,-0.2201264794381433,-0.4225647328362795,-0.3784530386740331,-0.5286975717439293,-0.6804451510333864,0.44478086694172786,0.833670631333341,0.3766816143497758,-0.06250000000000006
724,(주)서흥,8490,201212,199003,,0,0,0,제조업,1,0.307501560819135,-0.4744091714971516,-0.05766062602965405,2.668831168831169,-0.4524877583742455,0.008907392274136715,-0.351223362273086,-0.1379690949227373,0.19554848966613664,-0.8077282104022769,-0.5188857584423121,-0.6860986547085204,-0.3125000000000001
725,(주)서흥,8490,201812,199003,,0,0,0,제조업,1,0.4193741807715301,0.11651898155063085,0.4242174629324547,1.0519480519480517,1.651883331198333,1.8196470956043327,0.0801104972375691,0.7086092715231787,0.4875463698993111,0.08686962720974341,-0.22174290248696812,-0.49775784753363245,-0.2187500000000002
726,(주)서흥,8490,201912,199003,,0,0,0,제조업,1,0.6546263758543779,0.28967528986063323,0.5864909390444811,1.0584415584415583,2.1807138662533943,0.6487716873574283,-0.11523283346487766,0.2328918322295805,0.6263910969793322,0.23292810943621536,-0.20533843180340813,-0.4798206278026907,-0.09375000000000008
727,(주)서희건설,35890,201212,199912,,0,0,0,건설업,1,-0.4490248525904999,-0.5105559530653073,-0.39126853377265236,0.3246753246753246,-0.37552915718235996,-0.4558011954977308,-0.8681925808997633,-1.2549668874172186,-0.873873873873874,-0.47150008633615104,-0.06662336216777581,-0.31390134529147995,-0.2968750000000001
728,(주)서희건설,35890,201812,199912,,0,0,0,건설업,1,0.30834957932959783,-0.010684132287513533,1.774299835255354,0.2857142857142857,-0.1317957426817898,-0.11241941627536084,-0.10812943962115233,-0.10596026490066224,-0.4117647058823531,0.4246541746897797,0.0,-0.12556053811659207,0.10937499999999975
729,(주)서희건설,35890,201912,199912,,0,0,0,건설업,1,0.2546073641422099,0.5375029219805575,2.176276771004942,0.12987012987012989,-0.06614238047552218,-0.11221618229180425,0.03275453827940016,0.05739514348785867,-0.29093799682034993,0.9029495030408089,0.19938267377672056,-0.08071748878923776,0.09374999999999974
730,(주)선광,3100,201212,199912,,0,0,0,운수 및 창고업,0,-0.26285693167001617,-0.8328241663238631,-0.12602965403624378,0.5649350649350648,1.225307211149458,2.2727635128957835,0.5272296764009472,1.7593818984547462,1.6497085320614735,0.9709373231860977,0.47154151276670675,-0.556053811659193,-0.07812500000000007
731,(주)선광,3100,201812,199912,,0,0,0,운수 및 창고업,0,-0.4854512665606898,-0.22721983778188698,-0.21252059308072488,3.2727272727272725,0.9308309237113308,2.741049715356298,0.03946329913180742,2.0562913907284766,2.2496025437201914,0.966317783129749,1.555498144977393,-0.8116591928251123,-0.2187500000000002
732,(주)선광,3100,201912,199912,,0,0,0,운수 및 창고업,0,0.14213927179539618,0.6694507491403092,0.014003294892915973,3.7207792207792205,0.2957725412681593,3.1133335822958363,-0.06866614048934491,2.43598233995585,2.2496025437201914,0.6568910807796521,1.402060363379229,-0.8116591928251123,0.0
733,(주)선앤엘,2820,201212,197605,,0,0,0,제조업,1,-0.273098005113058,-1.5852901802962287,-0.772652388797364,0.33116883116883117,-0.5621130947709475,0.4159620007468235,-0.2719021310181531,-0.2836644591611479,-0.37890832008479075,-0.155846367945695,0.10581165066825787,-0.33632286995515703,-0.3125000000000001
734,(주)선앤엘,2820,201812,197605,,1,0,1,제조업,1,-0.6578621802995085,-4.029712818195541,-0.8632619439868204,0.487012987012987,-0.8538428712045828,0.6389396328795341,-0.33385951065509073,-0.34326710816777045,-0.47005829358770546,-0.17599582456317212,0.39520786745206143,-0.35426008968609873,-0.20312500000000017
735,(주)선익시스템,171090,201812,201709,,0,0,0,제조업,1,-0.4339533942625935,-0.4194670585527993,0.16144975288303137,-0.44805194805194803,0.14440204247533323,0.2780396724181419,1.2553275453827941,0.7030905077262692,0.08797032326444093,0.2546740750478552,-0.20201116722582,0.7309417040358746,-0.07812500000000007
736,(주)선익시스템,171090,201912,201709,,0,1,1,제조업,1,-1.5008939151444944,0.44900940427509206,0.43986820428336076,-0.525974025974026,0.31368839108840096,-0.2835383400425964,0.2596685082872928,0.0816777041942604,0.3746687864334924,0.348164701959953,-0.008405777756285357,0.2152466367713005,-0.48437500000000006
737,(주)선진,136490,201212,201102,,0,0,0,제조업,1,0.9408201797293905,0.48095822904715874,1.1993410214168039,-0.4285714285714286,2.5481869785778035,-1.248612354694547,-1.0122336227308601,-1.1390728476821192,-0.4986751457339693,1.0200015294775302,0.3626392672949877,0.21076233183856496,0.2812499999999999
738,(주)선진,136490,201812,201102,,0,0,0,제조업,1,0.3840558643331661,-0.3605963587364011,0.22158154859967047,-0.012987012987012998,0.3012471952299994,-0.8679149132637324,-0.35516969218626676,-0.3863134657836645,-0.5961844197138315,0.6059416489228661,1.892186373602242,-0.188340807174888,0.20312499999999983
739,(주)선진,136490,201912,201102,,0,0,0,제조업,1,0.3549633286482901,0.22953787070088258,0.35831960461285006,0.2662337662337662,0.3581976340687175,0.01941259713933729,-0.516179952644041,-0.6754966887417219,-0.499735029146794,1.0818670252580618,1.7063688464161963,-0.32735426008968627,-0.015625000000000014
740,(주)성광벤드,14620,201212,200101,,0,0,0,제조업,1,1.5916205095564548,1.3859631883510204,1.1754530477759473,0.1948051948051948,1.1930117885233433,0.8028056198989579,0.3551696921862668,0.24834437086092714,0.36036036036036045,1.8071427486229497,0.8042819896794429,0.2017937219730941,-0.2500000000000002
741,(주)성광벤드,14620,201812,200101,,0,0,0,제조업,1,0.6289431169749868,0.30764644346006514,-0.9085667215815485,-0.4805194805194805,-0.5182978538297075,-0.713244796292728,-0.8563535911602209,-1.0088300220750552,-0.33280339162692113,-0.4543321115852442,0.8090570878180081,0.2511210762331839,-0.7968750000000002
742,(주)성광벤드,14620,201912,200101,,0,0,0,제조업,1,0.7556708590233455,3.568327484162206,-0.5082372322899505,-0.25974025974025977,-0.12965539846519034,-0.03330554066497017,-0.6953433307024466,-0.8024282560706402,0.09432962374138833,0.22862865300469365,0.8556375823504325,0.3721973094170405,-0.5781250000000001
743,(주)성안,11300,201212,199511,,0,0,0,제조업,1,-0.4376496269405874,-0.5983204871392714,0.03130148270181225,1.6753246753246753,-0.21987810338172395,-0.19952314248475636,-0.10576164167324387,0.13465783664459158,-0.05723370429252793,-0.4201162315309459,-0.016684585617894782,-0.45739910313901355,-0.2343750000000002
744,(주)성우하이텍,15750,201212,199511,,0,0,0,제조업,1,0.6256352613563398,0.3020888365878531,1.2001647446457988,0.4805194805194805,2.171887033646716,2.361093686110716,0.05801104972375693,0.03973509933774828,-0.15209326974032863,0.40812602670305426,0.2682809777052099,-0.06726457399103136,0.4687499999999997
745,(주)성우하이텍,15750,201812,199511,,0,0,0,제조업,1,-0.07051873911731518,0.32760160510917147,-0.13509060955518942,0.5194805194805193,-0.1172519664299287,1.3914941608810039,0.1053670086819258,0.3543046357615894,-0.24695283518812935,0.526144518792231,0.6556943136383621,-0.3318385650224217,0.06249999999999971
746,(주)성우하이텍,15750,201912,199511,,0,0,0,제조업,1,-0.30411056210105336,0.023885445926548163,-0.1738056013179571,0.5779220779220778,-0.012284004622937767,2.09565708036394,0.12075769534333072,0.4448123620309051,-0.1324854266030737,0.05728787163681751,0.5160356085708562,-0.3318385650224217,-0.03125000000000003
747,(주)성창오토텍,80470,201212,200611,,0,0,0,제조업,1,0.4966059891116384,0.1899320375732158,0.6688632619439868,-0.33116883116883117,0.35580642421299846,-0.47628255948196896,-0.6578531965272296,-0.8774834437086092,-0.05617382087970336,-0.5014886594076147,-0.4870668786536805,0.013452914798206194,-0.18750000000000017
748,(주)성창오토텍,80470,201812,200611,,0,0,0,제조업,1,-0.6385102213519658,-0.8822650432857742,-0.6070840197693574,0.12987012987012989,-0.6155422642113042,-0.12928082398022445,-0.1787687450670876,-0.18322295805739514,-0.030736618971913193,-0.651832361995521,-0.48803110258533583,-0.13452914798206292,0.03124999999999968
749,(주)성창오토텍,80470,201912,200611,,1,0,1,제조업,1,-0.12382184570734085,-3.5630447491597814,-0.7116968698517299,0.1688311688311688,-0.3097272418828922,0.10617386966639678,-0.23125493291239146,-0.25496688741721857,0.20031796502384727,-0.5111535861170964,-0.481410061158685,-0.17937219730941714,-0.015625000000000014
750,(주)세경하이테크,148150,201912,201907,,0,0,0,제조업,1,0.27983589569639705,-0.3949954667354946,1.0593080724876442,-0.2142857142857143,1.0958435551703989,0.7268689263877753,1.1176006314127862,0.45805739514348776,0.09538950715421309,0.9999838733699004,0.22264660632453923,0.9013452914798207,1.2812499999999998
751,(주)세보엠이씨,11560,201212,199612,,0,0,0,건설업,1,-1.7939058909957655,-0.2226332129706114,0.2586490939044481,-0.37012987012987014,0.220164638777459,-0.282293980908395,0.49605367008681933,-0.14459161147902874,1.1934287228404876,2.345136445154018,-0.357208864575387,1.0358744394618835,0.7187499999999999
752,(주)세보엠이씨,11560,201812,199612,,0,0,0,건설업,1,-1.281246151705764,0.01145157268303022,0.9192751235584845,-0.23376623376623376,1.2450874173714817,-0.6807307371373182,-0.6894238358326755,-0.7251655629139073,1.5394806571277162,5.034213688985691,-0.18592528193879657,0.9775784753363229,0.7187499999999999
753,(주)세보엠이씨,11560,201912,199612,,0,0,0,건설업,1,1.3014548036502833,-1.450562061174473,-1.1186161449752883,-0.18181818181818182,-0.8471600901654486,-1.248612354694547,-1.2734806629834252,-1.1335540838852096,1.6142024377318496,6.098842755300924,-0.09642094167624149,1.3587443946188345,1.2187499999999998
754,(주)세아베스틸지주,1430,201212,199103,,0,0,0,제조업,1,-0.7948495556737587,-0.42694515969077595,0.4332784184514003,0.4025974025974025,2.2524072775470576,1.7146385230098904,0.48382004735595896,0.37969094922737306,-0.17859035506094337,1.705437631111138,0.8803664142448031,0.23318385650224221,0.8906249999999998
755,(주)세아베스틸지주,1430,201812,199103,,0,0,0,제조업,1,0.16108989134480484,-0.7478661021256726,-0.4143327841845139,0.24025974025974023,0.23532991151829144,0.9222120208606144,-0.12983425414364638,-0.09713024282560705,-0.375728669846317,0.7417835891199316,1.2968570793350105,-0.14798206278026912,0.6718749999999999
756,(주)세아베스틸지주,1430,201912,199103,,0,0,0,제조업,1,-0.6933680741258558,-0.18769067942046147,-0.45716639209225696,0.3116883116883117,0.11519504109716909,4.228419155099526,0.024861878453038704,0.14790286975717437,-0.2633810280869106,0.7098206963997843,1.203533914373412,-0.26457399103139023,0.32812499999999994
757,(주)세아제강,306200,201912,201810,,0,0,0,제조업,1,3.714848436545574,3.5890145405710814,0.02306425041186156,0.06493506493506492,6.421251214259954,11.38483564179668,0.08326756116811371,-0.026490066225165584,-0.5612082670906201,1.0863908086281453,1.0239730156664857,0.13901345291479825,0.9062499999999998
